,technology,source,source_type,year,type,country,capacity_definition,capacity,technology_level_0,technology_level_1,technology_level_2,technology_level_3
2201,Reservoirs,UN Statistical Office,Statistical Office,2012,Installed capacity in MW,CH,Net capacity,0.0,False,False,False,True
2202,Reservoirs,e-control,Regulatory Authority,2013,Installed capacity in MW,AT,Unknown,0.0,False,False,False,True
2203,Reservoirs,e-control,Regulatory Authority,2014,Installed capacity in MW,AT,Unknown,0.0,False,False,False,True
2204,Reservoirs,entsoe,Other association,2013,Installed capacity in MW,AT,Net capacity,0.0,False,False,False,True
2205,Reservoirs,entsoe,Other association,2014,Installed capacity in MW,AT,Net capacity,0.0,False,False,False,True
2206,Reservoirs,entsoe,Other association,2014,Installed capacity in MW,BE,Net capacity,0.0,False,False,False,True
2207,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,BE,Net capacity,0.0,False,False,False,True
2208,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,BG,Net capacity,0.0,False,False,False,True
2209,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,CH,Net capacity,0.0,False,False,False,True
2210,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,CZ,Net capacity,0.0,False,False,False,True
2211,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,DE,Net capacity,0.0,False,False,False,True
2212,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,DK,Net capacity,0.0,False,False,False,True
2213,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,EE,Net capacity,0.0,False,False,False,True
2214,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,ES,Net capacity,0.0,False,False,False,True
2215,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,FI,Net capacity,0.0,False,False,False,True
2216,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,FR,Net capacity,0.0,False,False,False,True
2217,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,GB,Net capacity,0.0,False,False,False,True
2218,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,GR,Net capacity,0.0,False,False,False,True
2219,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,HR,Net capacity,0.0,False,False,False,True
2220,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,HU,Net capacity,0.0,False,False,False,True
2221,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,IE,Net capacity,0.0,False,False,False,True
2222,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,IT,Net capacity,0.0,False,False,False,True
2223,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,LT,Net capacity,0.0,False,False,False,True
2224,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,LU,Net capacity,0.0,False,False,False,True
2225,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,LV,Net capacity,0.0,False,False,False,True
2226,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,NL,Net capacity,0.0,False,False,False,True
2227,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,NO,Net capacity,0.0,False,False,False,True
2228,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,PL,Net capacity,0.0,False,False,False,True
2229,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,PT,Net capacity,0.0,False,False,False,True
2230,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,RO,Net capacity,0.0,False,False,False,True
2231,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,SE,Net capacity,0.0,False,False,False,True
2232,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,SI,Net capacity,0.0,False,False,False,True
2233,Reservoirs,entsoe,Other associations,2013,Installed capacity in MW,SK,Net capacity,0.0,False,False,False,True
2234,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,BG,Net capacity,0.0,False,False,False,True
2235,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,CH,Net capacity,0.0,False,False,False,True
2236,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,CZ,Net capacity,0.0,False,False,False,True
2237,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,DE,Net capacity,0.0,False,False,False,True
2238,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,DK,Net capacity,0.0,False,False,False,True
2239,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,EE,Net capacity,0.0,False,False,False,True
2240,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,ES,Net capacity,0.0,False,False,False,True
2241,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,FI,Net capacity,0.0,False,False,False,True
2242,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,FR,Net capacity,0.0,False,False,False,True
2243,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,GB,Net capacity,0.0,False,False,False,True
2244,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,GR,Net capacity,0.0,False,False,False,True
2245,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,HR,Net capacity,0.0,False,False,False,True
2246,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,HU,Net capacity,0.0,False,False,False,True
2247,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,IE,Net capacity,0.0,False,False,False,True
2248,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,IT,Net capacity,0.0,False,False,False,True
2249,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,LT,Net capacity,0.0,False,False,False,True
2250,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,LU,Net capacity,0.0,False,False,False,True
2251,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,LV,Net capacity,0.0,False,False,False,True
2252,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,NL,Net capacity,0.0,False,False,False,True
2253,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,NO,Net capacity,0.0,False,False,False,True
2254,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,PL,Net capacity,0.0,False,False,False,True
2255,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,PT,Net capacity,0.0,False,False,False,True
2256,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,RO,Net capacity,0.0,False,False,False,True
2257,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,SE,Net capacity,0.0,False,False,False,True
2258,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,SI,Net capacity,0.0,False,False,False,True
2259,Reservoirs,entsoe,Other associations,2014,Installed capacity in MW,SK,Net capacity,0.0,False,False,False,True
2260,Reservoirs,entsoe,Unknown,2013,Installed capacity in MW,GB,Unknown,0.0,False,False,False,True
2261,Reservoirs incl. pumped storage,Agencija za energijo,Ministry,2013,Installed capacity in MW,SI,Net capacity,0.0,False,False,False,True
2262,Reservoirs incl. pumped storage,Agencija za energijo,Ministry,2014,Installed capacity in MW,SI,Net capacity,0.0,False,False,False,True
2263,Reservoirs incl. pumped storage,Anre,Regulatory Authority,2013,Installed capacity in MW,RO,Unknown,0.0,False,False,False,True
2264,Reservoirs incl. pumped storage,Anre,Regulatory Authority,2014,Installed capacity in MW,RO,Unknown,0.0,False,False,False,True
2265,Reservoirs incl. pumped storage,BFE,Regulatory Authority,2012,Installed capacity in MW,CH,Unknown,0.0,False,False,False,True
2266,Reservoirs incl. pumped storage,BFE,Regulatory Authority,2014,Installed capacity in MW,CH,Unknown,0.0,False,False,False,True
2267,Reservoirs incl. pumped storage,BMWi,Ministry,2013,Installed capacity in MW,DE,Gross capacity,0.0,False,False,False,True
2268,Reservoirs incl. pumped storage,BMWi,Ministry,2014,Installed capacity in MW,DE,Gross capacity,0.0,False,False,False,True
2269,Reservoirs incl. pumped storage,CIRE,Private companies,2014,Installed capacity in MW,PL,Unknown,0.0,False,False,False,True
2270,Reservoirs incl. pumped storage,Central Statistical Bureau of Latvia,Statistical Office,2013,Installed capacity in MW,LV,Unknown,0.0,False,False,False,True
2271,Reservoirs incl. pumped storage,Central Statistical Bureau of Latvia,Statistical Office,2014,Installed capacity in MW,LV,Unknown,0.0,False,False,False,True
2272,Reservoirs incl. pumped storage,Croation Transmission System operator (HOPS),Transmission System Operator,2013,Installed capacity in MW,HR,Unknown,0.0,False,False,False,True
2273,Reservoirs incl. pumped storage,DEA,Ministry,2013,Installed capacity in MW,DK,Net capacity,0.0,False,False,False,True
2274,Reservoirs incl. pumped storage,Department of Energy & Climate Change,Ministry,2015,Installed capacity in MW,GB,Unknown,0.0,False,False,False,True
2275,Reservoirs incl. pumped storage,ELIA,Transmission System Operator,2015,Installed capacity in MW,BE,Gross capacity,0.0,False,False,False,True
2276,Reservoirs incl. pumped storage,ERU,Regulatory Authority,2013,Installed capacity in MW,CZ,Net capacity,0.0,False,False,False,True
2277,Reservoirs incl. pumped storage,ERU,Regulatory Authority,2014,Installed capacity in MW,CZ,Net capacity,0.0,False,False,False,True
2278,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,AT,Unknown,0.0,False,False,False,True
2279,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,BE,Unknown,0.0,False,False,False,True
2280,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,BG,Unknown,0.0,False,False,False,True
2281,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,CZ,Unknown,0.0,False,False,False,True
2282,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,DE,Unknown,0.0,False,False,False,True
2283,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,DK,Unknown,0.0,False,False,False,True
2284,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,EE,Unknown,0.0,False,False,False,True
2285,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,ES,Unknown,0.0,False,False,False,True
2286,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,FI,Unknown,0.0,False,False,False,True
2287,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,FR,Unknown,0.0,False,False,False,True
2288,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,GB,Unknown,0.0,False,False,False,True
2289,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,GR,Unknown,0.0,False,False,False,True
2290,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,HR,Unknown,0.0,False,False,False,True
2291,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,HU,Unknown,0.0,False,False,False,True
2292,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,IE,Unknown,0.0,False,False,False,True
2293,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,IT,Unknown,0.0,False,False,False,True
2294,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,LT,Unknown,0.0,False,False,False,True
2295,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,LU,Unknown,0.0,False,False,False,True
2296,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,LV,Unknown,0.0,False,False,False,True
2297,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,NL,Unknown,0.0,False,False,False,True
2298,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,PL,Unknown,0.0,False,False,False,True
2299,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,PT,Unknown,0.0,False,False,False,True
2300,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,RO,Unknown,0.0,False,False,False,True
2301,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SE,Unknown,0.0,False,False,False,True
2302,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SI,Unknown,0.0,False,False,False,True
2303,Reservoirs incl. pumped storage,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SK,Unknown,0.0,False,False,False,True
2304,Reservoirs incl. pumped storage,Eirgrid,Transmission System Operator,2014,Installed capacity in MW,IE,Unknown,0.0,False,False,False,True
2305,Reservoirs incl. pumped storage,Eirgrid,Transmission System Operator,2015,Installed capacity in MW,IE,Unknown,0.0,False,False,False,True
2306,Reservoirs incl. pumped storage,Energy Ministry,Ministry,2013,Installed capacity in MW,NO,Unknown,0.0,False,False,False,True
2307,Reservoirs incl. pumped storage,Energy Ministry,Ministry,2015,Installed capacity in MW,NO,Unknown,0.0,False,False,False,True
2308,Reservoirs incl. pumped storage,ILR,Regulatory Authority,2013,Installed capacity in MW,LU,Unknown,0.0,False,False,False,True
2309,Reservoirs incl. pumped storage,ILR,Regulatory Authority,2014,Installed capacity in MW,LU,Unknown,0.0,False,False,False,True
2310,Reservoirs incl. pumped storage,Litgrid,Transmission System Operator,2014,Installed capacity in MW,LT,Unknown,0.0,False,False,False,True
2311,Reservoirs incl. pumped storage,Mavir,Transmission System Operator,2013,Installed capacity in MW,HU,Unknown,0.0,False,False,False,True
2312,Reservoirs incl. pumped storage,Mavir,Transmission System Operator,2014,Installed capacity in MW,HU,Unknown,0.0,False,False,False,True
2313,Reservoirs incl. pumped storage,REE,Transmission System Operator,2013,Installed capacity in MW,ES,Unknown,0.0,False,False,False,True
2314,Reservoirs incl. pumped storage,REE,Transmission System Operator,2014,Installed capacity in MW,ES,Unknown,0.0,False,False,False,True
2315,Reservoirs incl. pumped storage,REN,Transmission System Operator,2013,Installed capacity in MW,PT,Unknown,0.0,False,False,False,True
2316,Reservoirs incl. pumped storage,REN,Transmission System Operator,2014,Installed capacity in MW,PT,Unknown,0.0,False,False,False,True
2317,Reservoirs incl. pumped storage,RTE,Transmission System Operator,2014,Installed capacity in MW,FR,Unknown,0.0,False,False,False,True
2318,Reservoirs incl. pumped storage,RTE,Transmission System Operator,2015,Installed capacity in MW,FR,Unknown,0.0,False,False,False,True
2319,Reservoirs incl. pumped storage,Regulatory Authority for Energy,Regulatory Authority,2012,Installed capacity in MW,GR,Unknown,0.0,False,False,False,True
2320,Reservoirs incl. pumped storage,Statistical Office of Slovakia,Statistical Office,2013,Installed capacity in MW,SK,Unknown,0.0,False,False,False,True
2321,Reservoirs incl. pumped storage,Statistical Office of Slovakia,Statistical Office,2014,Installed capacity in MW,SK,Unknown,0.0,False,False,False,True
2322,Reservoirs incl. pumped storage,Statistics Estonia,Statistical Office,2013,Installed capacity in MW,EE,Gross capacity,0.0,False,False,False,True
2323,Reservoirs incl. pumped storage,Statistics Estonia,Statistical Office,2014,Installed capacity in MW,EE,Gross capacity,0.0,False,False,False,True
2324,Reservoirs incl. pumped storage,Statistics Finland,Statistical Office,2013,Installed capacity in MW,FI,Unknown,0.0,False,False,False,True
