id,CARMA,FIAS,GEO,OPSD,WRI,Country,Fueltype,Classification,Capacity,lat,lon,File
2413,Aceca fenosa,,Aceca fenosa,,,Spain,Natural Gas,CCGT,1427.2,39.94635,-3.8524,
2414,Vaugris,,Vaugris,,,France,Hydro,,72.0,45.484916,4.820926,
2415,Teesside,,Teesside and heat,,,United Kingdom,Natural Gas,CCGT,1869.0,54.5783252133,-1.13211137726,
2416,Turceni,,Turceni,,,Romania,Coal,"Thermal, Lignite",2319.0,44.6697611111,23.4077388889,
2417,Bobov dol,,Bobov dol,,,Bulgaria,Coal,Thermal,630.0,42.28536,23.033589,
2418,Wroclaw,,Wroclaw,,,Poland,Coal,CHP,273.0,51.117772,17.026644325,
2419,Zielona gora,,Zielona gora,,,Poland,Natural Gas,CCGT,210.0,51.95065,15.4856665,
2420,Borssele,,Borssele netherland,,,Netherlands,Coal,Thermal,939.32,51.4319666666,3.71761666665,
2421,Ensted,,Ensted denmark,,,Denmark,Coal,Thermal,626.0,55.020237435,9.443928397,
2422,Esbjerg,,Esbjerb denmark,,,Denmark,Coal,Thermal,417.0,55.455200545,8.4563908825,
2423,Asnaes,,Asnaes denmark,,,Denmark,Coal,Thermal,827.0,55.660559255,11.081200315,
2424,Kyndby,,Kyndby denmark,,,Denmark,Oil,CHP,699.0,55.8344215,11.9235315,
2425,Avedore,,Avedore denmark,,,Denmark,Coal,Thermal,863.0,55.629943207,12.4764199229,
2426,Skaerbaek,,Skaerbaek denmark,,,Denmark,Natural Gas,Thermal,414.0,55.538738164,9.68368281116,
2427,Studstrup,,Studstrup denmark,,,Denmark,Coal,Thermal,762.5,56.25089151,10.34376178,
2428,Salmisaari,,Salmisaari finland,,,Finland,Coal,Thermal,170.0,60.1675623722,24.9201228928,
2429,Escucha,,Escucha,,,Spain,Coal,Thermal,160.0,40.795035,-0.812858,
2430,Nyiregyhaza,,E.on nyiregyhaza ocgt hungary,,,Hungary,Natural Gas,CCGT,50.0,47.9561433904,21.7077545685,
2431,Debrecen,,E.on debrecen ocgt hungary,,,Hungary,Natural Gas,"CHP, OCGT",105.0,47.52591665,21.63311665,
2432,Den haag,,Den hague repower,,,Netherlands,Natural Gas,CCGT,120.7,52.0763335,4.2945555,
2433,Grafenrheinfeld,,Grafenrheinfeld,,,Germany,Nuclear,,1345.0,49.9841444445,10.1837611111,
2434,Ingolstadt,,Ingolstadt,,,Germany,Oil,CHP,840.0,48.76112147,11.50309751,
2435,Staudinger,,Großkrotzenburg staudinger,,,Germany,Coal,"Thermal, Coal Hard",1823.0,50.0878243,8.952840961,
2436,Knepper,,Gustav knepper,,,Germany,Coal,Thermal,370.0,51.54248335,7.39945,
2437,Cercs,,Cercs serchs,,,Spain,Coal,"Thermal, Lignite",162.0,42.2568386416,1.6755340744,
2438,Oresundverket,,Nya öresundsverket,,,Sweden,Natural Gas,CCGT,572.0,55.6159845687,13.0205907341,
2439,Galileistraat,,Gallileistraat,,,Netherlands,Natural Gas,,230.0,51.9166,4.4530335,
2440,Scholven,,Scholven gelsenkirchen,,,Germany,Coal,Thermal,2220.0,51.60238401,7.008127048,
2441,Puertollano,,Puertollano,,,Spain,Coal,Thermal,221.0,38.6674588524,-4.11517088318,
2442,Fiume santo,,E.on fiume santo,,,Italy,Coal,Thermal,1050.0,40.8488835,8.3029835,
2443,Verbrande brug brule cc,,Vilvoorde verbrande brug,,,Belgium,Natural Gas,CCGT,400.0,50.9403435,4.4180175,
2444,Manosque,,Manosque voix,,,France,Hydro,,55.0,43.8529152403,5.82493833923,
2445,Montahut,,Montahut,,,France,Hydro,,103.23,43.89975,3.2670255,
2446,Salon,,Salon,,,France,Hydro,,101.0,43.6368685,5.1047245,
2447,Laval cere,,Laval cere &,,,France,Hydro,,132.0,44.953386,1.943212,
2448,Rhue,,Rhue,,,France,Hydro,,12.0,45.3779625578,2.62845584106,
2449,Bolozon,,Cize bolozon,,,France,Hydro,,23.0,46.1805,5.54083335,
2450,Tuilieres,,Tuilieres,,,France,Hydro,,32.0,44.84365,0.643543,
2451,Lardit,,Lardy,,,France,Hydro,,45.0,44.6758846795,2.59501066589,
2452,Brillanne,,Brillanne &,,,France,Hydro,,30.0,43.9242115,5.90835,
2453,Hautefage,,Hautefage,,,France,Hydro,,25.0,45.0781715,1.9669345,
2454,Dalmas,,Saint dalmas,,,France,Hydro,,50.0,44.056432,7.394429,
2455,Ponti sul mincio,,Del mincio,,,Italy,Natural Gas,CCGT,506.75,45.3992335,10.714461,
2456,Salignac,,Salignac,,,France,Hydro,,88.0,44.147965,5.980901,
2457,Rosignano,,Rosignano,,,Italy,Natural Gas,CCGT,765.0,43.38214,10.4486735,
2458,Claux,,Claux,,,France,Hydro,,13.5,44.87531,6.4812665,
2459,Tisza,,Aes tisza hungary,,,Hungary,Natural Gas,Thermal,900.0,48.42536665,21.08016665,
2460,Pocinho,,Pocinho,,,Portugal,Hydro,,186.0,41.132224,-7.1171635,
2461,Canicada,,Canicada,,,Portugal,Hydro,,62.0,41.6554935,-8.205678,
2462,Pracana,,Pracana,,,Portugal,Hydro,,41.0,39.5667355,-7.8438295,
2463,Iru,,Iru estonia,,,Estonia,Natural Gas,CCGT,190.0,59.46403335,24.9748,
2464,Pietersaari,,Pietersaari jakobstad biomass finland,,,Finland,Waste,CHP,265.0,63.6884017901,22.7061402124,
2465,Vercelli actv,,Vercelli,,,Italy,Natural Gas,CCGT,50.0,45.30979,8.4127915,
2466,Seraing,,Seraing,,,Belgium,Natural Gas,CCGT,646.79,50.5981795261,5.49386157913,
2467,Eesti,,Estonia eesti estonia,,,Estonia,Oil,CHP,1618.0,59.274589,27.902917,
2468,Bahia bizkaia,,Bahia bizkaia bbe,,,Spain,Natural Gas,OCGT,800.0,43.3546,-3.08816665,
2469,Barking,,Barking,,,United Kingdom,Natural Gas,CCGT,1000.0,51.521199,0.1471917,
2470,Borsodchem,,Bc borsodchem hungary,,,Hungary,Natural Gas,Power and Heat OCGT,67.034,48.24765,20.64046665,
2471,Archimede gargallo,,Enel priolo gargallo archimede,,,Italy,Natural Gas,CCGT,756.0,37.1486235,15.198047,
2472,Muehleberg,,Muehlberg,,,Switzerland,Nuclear,,372.0,46.9689444445,7.2680277778,
2473,Timelkam,,Timelkam,,,Austria,Natural Gas,CCGT,608.9,48.0080679475,13.5985486755,
2474,Kelenfold,,Kelenfold hungary,,,Hungary,Natural Gas,CCGT,241.8,47.4802049947,19.0481037277,
2475,Kispest,,Kispest hungary,,,Hungary,Natural Gas,CCGT,114.0,47.4774049947,19.1036037277,
2476,Ujpest,,Ujpest hungary,,,Hungary,Natural Gas,CCGT,110.0,47.5260049947,19.0711037277,
2477,Batak,,Batak,,,Bulgaria,Hydro,,46.8,41.9362945,24.19303335,
2478,Ivaylovgrad,,Ivaylovgrad,,,Bulgaria,Hydro,,104.0,41.55851665,26.12036665,
2479,Sestrimo,,Sestrimo,,,Bulgaria,Hydro,,240.0,42.21253335,23.91623335,
2480,Krichim,,Krichim,,,Bulgaria,Hydro,,80.0,42.02089,24.46734985,
2481,Stouden kladenets,,Studen kladenets,,,Bulgaria,Hydro,,82.0,41.60975,25.64575,
2482,Kardjali,,Kardzhali,,,Bulgaria,Hydro,,106.0,41.6417,25.35333335,
2483,Peshtera,,Peshtera,,,Bulgaria,Hydro,,128.0,42.02341665,24.27895,
2484,Momina klissura,,Momina klisura,,,Bulgaria,Hydro,,124.0,42.22428335,23.95803335,
2485,Teshel,,Teshel,,,Bulgaria,Hydro,,60.0,41.66306665,24.25983335,
2486,Maritza east,,Maritsa iztok,,,Bulgaria,Coal,"Thermal, Lignite",1558.0,42.25571,26.1335075,
2487,Volklingen fenne,,Völklingen fens,,,Germany,Coal,CHP,480.262,49.2502579925,6.86996515808,
2488,Tainionkoski,,Tainionkoski finland,,,Finland,Hydro,,62.0,61.1911230435,28.7679111664,
2489,Imatra,,Imatra finland,,,Finland,Hydro,,178.0,61.1693730435,28.7634611664,
2490,Miechowice,,Miechowice,,,Poland,Coal,CHP,125.0,50.348832,18.8430275,
2491,Naantali,,Naantali finland,,,Finland,Coal,Thermal,375.0,60.4586325,22.054358,
2492,Meri pori,,Meri pori finland,,,Finland,Coal,Thermal,565.0,61.6321295,21.4062545,
2493,Krokstrommen,,Krokstrommen,,,Sweden,Hydro,,109.0,62.04555,14.9002,
2494,Escombreras gn,,Cartagena escombreras gn,,,Spain,Natural Gas,CCGT,1218.0,37.5719365,-0.9406495,
2495,Beverce,,Beverce robertville,,,Belgium,Hydro,,9.2,50.4327805,6.0332715,
2496,Sault brenaz,,Sault brenaz,,,France,Hydro,,46.2,45.840214,5.410089,
2497,Brugge herdersbrug,,Brugge herdersbrug,,,Belgium,Natural Gas,CCGT,464.2,51.2600545,3.209815,
2498,Gervans,,Gervans,,,France,Hydro,,120.0,45.1559605,4.8105715,
2499,Ruien,,Ruien,,,Belgium,Coal,Thermal,905.0,50.783336,3.48289,
2500,Dunamenti,,Dunamenti hungary,,,Hungary,Natural Gas,Thermal,1290.0,47.3270455,18.9191575,
2501,Bregnier cordon,,Bregnier cordon,,,France,Hydro,,75.34,45.61033335,5.76916665,
2502,Zolling,,Zolling,,,Germany,Coal,Thermal,500.0,48.455290715,11.80064594,
2503,Beaucaire,,Beaucaire,,,France,Hydro,,210.0,43.8385334773,4.63530871582,
2504,Sablons,,Sablons,,,France,Hydro,,160.7,45.3138665,4.7860045,
2505,Chautagne,,Chautagne,,,France,Hydro,,91.0,45.899173,5.8295455,
2506,Pierre benite,,Pierre benite,,,France,Hydro,,88.41,45.7014475,4.833556,
2507,Soulom,,Soulom,,,France,Hydro,,57.0,42.9515,-0.06783335,
2508,Gambsheim,,Gambsheim,,,France,Hydro,,108.0,48.6327105644,7.83097903442,
2509,Rya goteborg,,Rya,,,Sweden,Natural Gas,CCGT,270.0,57.6997811552,11.9286467686,
2510,Roznow,,Roznow,,,Poland,Hydro,,50.0,49.7666135,20.6803305,
2511,Czchow,,Czchow,,,Poland,Hydro,,8.0,49.8236314059,20.6805585328,
2512,Vaskiluoto,,Vaskiluoto finland,,,Finland,Coal,Thermal,399.0,63.068365,21.6701195,
2513,Castejon hc,,Castejon hce,,,Spain,Natural Gas,CCGT,855.3,42.17321,-1.691904,
2514,Thessaloniki,,Thessaloniki,,,Greece,Natural Gas,CCGT,421.52,40.6637389,22.91444445,
2515,Serres,,Thermie serres,,,Greece,Natural Gas,Gas Engines,22.0,41.074478,23.534061,
2516,Hanasaari,,Hanasaari finland,,,Finland,Coal,Thermal,228.0,60.1768123722,24.9532728928,
2517,Vuosaari,,Vuosaari a&b finland,,,Finland,Natural Gas,CCGT,950.0,60.2198315,25.169192,
2518,Nordjyllandsvaerket,,Nordjylland denmark,,,Denmark,Coal,Thermal,901.0,57.07307658,10.042099945,
2519,Kesznyeten,,Kesznyeten hernadviz hungary,,,Hungary,Hydro,,4.4,47.96633335,21.0415,
2520,Debe,,Debe,,,Poland,Hydro,,21.2,52.444894,20.925118,
2521,Myczkowce,,Myczkowce,,,Poland,Hydro,,8.822,49.4506020887,22.3694100086,
2522,Bydgoszcz,,Bydgoszcz ec,,,Poland,Coal,CHP,227.0,53.0990835,18.08785,
2523,Zeran,,Zeran,,,Poland,Coal,CHP,350.0,52.2946975,20.9936275,
2524,Siekierki,,Siekierki,,,Poland,Coal,Thermal,622.0,52.1884155,21.089729,
2525,Zlatolicje,,Zlatolicje poqwer,,,Slovenia,Hydro,,144.0,46.5013611,15.71683335,
2526,Bostanj,,Bostanj,,,Slovenia,Hydro,,32.4,46.015822,15.2819,
2527,Dravograd,,Dravograd poqwer,,,Slovenia,Hydro,,36.0,46.587328,15.0189835,
2528,Plave,,Plave poqwer,,,Slovenia,Hydro,,42.1,46.047041,13.5991,
2529,Doblar,,Doblar poqwer,,,Slovenia,Hydro,,70.0,46.116836,13.688936,
2530,Blanca,,Arto blanca,,,Slovenia,Hydro,,38.0,45.9868165,15.3907,
2531,Fala,,Fala poqwer,,,Slovenia,Hydro,,58.0,46.5513945,15.451611,
2532,Trbovlje,,Trbovlje tes,,,Slovenia,Coal,"Thermal, Lignite",188.0,46.125778,15.0611395,
2533,Sostanj,,Sostanj tes,,,Slovenia,Coal,"Thermal, Lignite",785.0,46.37615,15.0510055,
2534,Formin,,Formin poqwer,,,Slovenia,Hydro,,127.0,46.4113250026,15.952040065,
2535,Vuzenica,,Vuzenica poqwer,,,Slovenia,Hydro,,78.0,46.5948445,15.159761,
2536,Solkan,,Solkan poqwer,,,Slovenia,Hydro,,32.0,45.9778945,13.652222,
2537,Mariborski otok,,Mariborski otok poqwer,,,Slovenia,Hydro,,60.0,46.5619611,15.62548335,
2538,Vuhred,,Vuhred poqwer,,,Slovenia,Hydro,,72.3,46.591161,15.2565,
2539,Ozbalt,,Ozbalt poqwer,,,Slovenia,Hydro,,73.2,46.581922,15.4020445,
2540,Djale,,Djale,,,Croatia,Hydro,,40.8,43.59641665,16.71783335,
2541,Orlovac,,Orlovac,,,Croatia,Hydro,,237.0,43.5481,16.8272778,
2542,Ozalj,,Ozalj,,,Croatia,Hydro,,5.5,45.61048335,15.4698722,
2543,Golubic,,Golubic,,,Croatia,Hydro,,7.5,44.08944445,16.20936665,
2544,Zakucac,,Zakucac,,,Croatia,Hydro,,522.0,43.4514111,16.69565555,
2545,Gojak,,Gojak,,,Croatia,Hydro,,55.5,45.28250555,15.24595555,
2546,Sisak,,Sisak,,,Croatia,Oil,CHP,455.0,45.45995555,16.39636665,
2547,Rijeka tpp,,Rijeka,,,Croatia,Oil,CHP,320.0,45.29365555,14.5131278,
2548,Senj,,Senj system,,,Croatia,Hydro,,216.655,44.9661722,14.91671665,
2549,Cakovec,,Cakovec,,,Croatia,Hydro,,77.44,46.3478722,16.46419445,
2550,Jertovec repower,,Jertovec,,,Croatia,Natural Gas,CCGT,84.0,45.9026335,15.9573665,
2551,Plomin,,Plomin,,,Croatia,Coal,Thermal,335.0,45.13683335,14.17255555,
2552,Sklope,,Sklope,,,Croatia,Hydro,,22.5,44.72891665,15.22196665,
2553,Dubrava,,Dubrava,,,Croatia,Hydro,,77.78,46.3280278,16.7454222,
2554,Varazdin,,Varazdin,,,Croatia,Hydro,,94.58,46.3261722,16.3030889,
2555,Vinodol,,Vinodol system,,,Croatia,Hydro,,90.0,45.22499445,14.67610555,
2556,Kraljevac,,Kraljevac,,,Croatia,Hydro,,46.4,43.43104445,16.8873111,
2557,Castejon iberdrola,,Castejon iberdrola,,,Spain,Natural Gas,CCGT,400.0,42.17046,-1.683404,
2558,Lanau,,Lanau,,,France,Hydro,,22.5,44.96216665,3.04316665,
2559,Mallemort,,Mallemort,,,France,Hydro,,101.0,43.7233620571,5.19222644806,
2560,Vinon,,Vinon,,,France,Hydro,,32.5,43.7247535,5.8189035,
2561,Grandval,,Grandval,,,France,Hydro,,74.1,44.97761665,3.07891665,
2562,Orlu,,Orlu,,,France,Hydro,,88.8,42.6951565,1.8999955,
2563,Argentiere,,Argentiere bessee,,,France,Hydro,,38.0,44.107929,6.6416185,
2564,Lugo nazza,,Lugo di nazza,,,France,Hydro,,43.0,42.016018,9.2192675,
2565,Beauvoir,,Beauvoir,,,France,Hydro,,39.0,45.136461,5.3214375,
2566,Sainte tulle,,Sainte tulle i&ii,,,France,Hydro,,97.0,43.7877275,5.7706795,
2567,Golinhac,,Golinhac,,,France,Hydro,,45.0,44.4792889229,2.58918785095,
2568,Quinson,,Quinson,,,France,Hydro,,41.0,43.7010055,6.0460605,
2569,Sautet,,Sautet le,,,France,Hydro,,76.0,44.8177035,5.927753,
2570,Villeneuve lot,,Lot,,,France,Hydro,,28.6,44.5315,1.69033335,
2571,George commiers,,Saint georges commiers,,,France,Hydro,,60.0,45.0222695,5.6946315,
2572,Enchanet,,Enchanet,,,France,Hydro,,35.0,45.14933335,2.26366665,
2573,Gdansk,,Wybrzeze gdansk gdynia,,,Poland,Coal,CHP,322.5,54.377928,18.6410835,
2574,Marcillac,,Marcillac,,,France,Hydro,,33.2,45.2418505,0.757106,
2575,Terni edison,,Edison terni,,,Italy,Natural Gas,CCGT,105.0,42.5536665,12.6181055,
2576,Nentilla,,Nentilla,,,France,Hydro,,97.0,42.7873115,2.2228715,
2577,Blenod,,Blénod,,,France,Coal,"Thermal, Coal Hard",750.0,48.7332705,5.9598985,
2578,Allement,,Allement,,,France,Hydro,,32.0,46.0354265,5.3825985,
2579,Grangent,,Grangent,,,France,Hydro,,37.0,45.454925,4.243935,
2580,Ocana corse,,Ocana,,,France,Hydro,,42.5,41.9526655,8.9349475,
2581,Castillon,,Castillon,,,France,Hydro,,68.0,43.864,6.52733335,
2582,Champcella,,Champcella,,,France,Hydro,,12.0,44.8301855,6.573775,
2583,Turbigo levante,,Edipower turbigo and,,,Italy,Natural Gas,Thermal and CCGT,1770.0,45.5254318085,8.73945289001,
2584,Raiva,,Raiva,,,Portugal,Hydro,,24.0,40.316276,-8.2362355,
2585,Lares,,Lares,,,Portugal,Natural Gas,CCGT,862.0,40.137776,-8.818443,
2586,Ribatejo,,Ribatejo,,,Portugal,Natural Gas,CCGT,1176.0,39.0115526,-8.9510760145,
2587,Cabril,,Cabril,,,Portugal,Hydro,,108.0,39.9105475,-8.132008,
2588,Regua,,Regua,,,Portugal,Hydro,,180.0,41.155663,-7.7341845,
2589,Sines,,Sines,,,Portugal,Coal,Thermal,1269.101,37.93120901,-8.805245427,
2590,Crestuma lever,,Crestuma lever,,,Portugal,Hydro,,117.0,41.068605,-8.4932445,
2591,Vilar tabuaco,,Vilar tabuaco,,,Portugal,Hydro,,64.0,41.0516235,-7.551617,
2592,Setubal,,Setubal,,,Portugal,Oil,CHP,1000.0,38.5171992948,-8.8665984726,
2593,Touvedo,,Touvedo,,,Portugal,Hydro,,22.2,41.80746,-8.356127,
2594,Lindoso,,Lindoso brazil,,,Portugal,Hydro,,44.1,41.857436,-8.2713625,
2595,Alto lindoso,,Alto lindoso,,,Portugal,Hydro,,630.0,41.7655952529,-8.20713264465,
2596,Fratel,,Fratel,,,Portugal,Hydro,,132.0,39.5262017007,-7.80910666962,
2597,Bemposta,,Bemposta,,,Portugal,Hydro,,401.0,41.3057725,-6.486389,
2598,Tunes,,Tunes ocgt,,,Portugal,Oil,OCGT,199.2,37.165901,-8.275121,
2599,Miranda douro,,Miranda,,,Portugal,Hydro,,390.0,41.326756,-7.026317,
2600,Esch alzette,,Esch sur alzette luxembourg,,,Luxembourg,Natural Gas,CCGT,385.0,49.5114285,5.964078,
2601,Krakow leg,,Krakow,,,Poland,Coal,,460.0,50.054083,20.006472,
2602,Koronowo,,Koronowo,,,Poland,Hydro,,26.0,53.294499134,17.9448415543,
2603,Zur,,Zur,,,Poland,Hydro,,8.0,53.560754,18.358823,
2604,Servola steel,,Servola,,,Italy,Natural Gas,CCGT,260.3,45.63405555,13.7815,
2605,Garona,,Santa maria garona,,,Spain,Nuclear,,466.0,42.77515,-3.20724583335,
2606,Talarn,,Talarn,,,Spain,Hydro,,300.0,42.1827220783,0.906907529182,
2607,Palladio fusina,,Enel andrea palladio fusina,,,Italy,Coal,Thermal,1136.0,45.4313945,12.2463165,
2608,As pontes,,As pontes,,,Spain,Coal,"Thermal, Lignite",2170.0,43.4420165,-7.8613665,
2609,Galileo ferraris,,Enel galileo ferraris trino,,,Italy,Natural Gas,,746.0,45.296679,8.1834135,
2610,Spezia,,Enel spezia eugenio montale and,,,Italy,Natural Gas,Thermal and CCGT,1356.0,44.1113555,9.873261,
2611,Genova enel,,Enel genoa,,,Italy,Coal,Thermal,295.0,44.4045581263,8.91912943573,
2612,Wloclawek,,Wloclawek,,,Poland,Hydro,,160.2,52.6522835004,19.1008512146,
2613,Bielkowo,,Bielkowo,,,Poland,Hydro,,7.2,54.2649054849,18.5105522919,
2614,Komorany,,Komorany cioal,,,Czech Republic,Coal,"Thermal, Lignite",239.0,50.522120835,13.571894445,
2615,Opatovice,,Opatovice,,,Czech Republic,Coal,"Thermal, Lignite",363.0,50.12671528,15.7920125,
2616,Pilchowice,,Pilchowice,,,Poland,Hydro,,9.1,50.9715101543,15.6416757202,
2617,Sajoszoged,,Sajoszoged ocgt hungary,,,Hungary,Natural Gas,OCGT,123.0,47.94465,20.985,
2618,Ferrera erbognone,,Eni ferrera erbognone,,,Italy,Natural Gas,CCGT,1030.0,45.1074295,8.8655735,
2619,Bedzin,,Bedzin,,,Poland,Coal,CHP,81.5,50.3142833213,19.1320761566,
2620,Freimann,,Freimann,,,Germany,Natural Gas,Thermal,162.0,48.1631662749,11.5855957142,
2621,Acerra,,Acerra,,,Italy,Oil,,100.0,40.9413065,14.380616,
2622,Veltheim,,Veltheim,,,Germany,Coal,Thermal,780.0,52.189366955,8.9328474875,
2623,Oroszlany,,Oroszlany hungary,,,Hungary,Coal,"CHP, lignite",250.0,47.494203,18.291175,
2624,Bielsko polnoc,,Bielsko polnoc ec,,,Poland,Coal,CHP,55.0,49.8425,19.04075,
2625,Te tol,,Ljubljana te tol chpp,,,Slovenia,Coal,"CHP, Thermal",124.0,46.0579805,14.5451125,
2626,Brestanica,,Brestanica teb,,,Slovenia,Natural Gas,OCGT,323.0,46.283611,15.5273,
2627,Kastraki,,Kastraki,,,Greece,Hydro,,320.0,38.68144445,21.3859889,
2628,Linoperamata,,Linoperamata crete,,,Greece,Oil,Gas Turbine,390.15,35.3405905,25.051733,
2629,Platanovrisi,,Platanovrisi,,,Greece,Hydro,,122.4,41.25108335,24.42271665,
2630,Hamm uentrop,,Hamm uentrop,,,Germany,Natural Gas,CCGT,850.0,51.6769629082,7.87484616699,
2631,Gersteinwerk,,Gersteinwerk,,,Germany,Natural Gas,CCGT,1285.0,51.67329078,7.711038906,
2632,Martinlaakso,,Martinlaakso finland,,,Finland,Natural Gas,Thermal,197.0,60.282927,24.836959,
2633,Kilforsen,,Kilforsen,,,Sweden,Hydro,,288.0,63.48781665,16.83144,
2634,Tresna,,Tresna,,,Poland,Hydro,,23.0,49.742325168,19.2077748871,
2635,Gorzow,,Gorzow,,,Poland,Natural Gas,CCGT,126.0,52.7490625,15.2680355,
2636,Lodz,,Dalkia lodz ec,,,Poland,Coal,CHP,601.8,51.7554705,19.4803956667,
2637,Kristiina,,Kristiina finland,,,Finland,Coal,Thermal,475.0,62.264796213,21.3513806519,
2638,Mussalo,,Mussalo finland,,,Finland,Coal,Thermal,318.0,60.45093335,26.91423335,
2639,Edling,,Edling,,,Austria,Hydro,,87.0,46.58151665,14.4256,
2640,Kaprun haupstufe limberg,,Kaprun haupstufe,,,Austria,Hydro,,240.0,47.2662732808,12.7497238205,
2641,Randers,,Randers denmark,,,Denmark,Coal,Thermal,52.0,56.46253335,10.04875,
2642,Krsko,,Krsko,,,Slovenia,Hydro,,39.1,45.9670728218,15.4867333969,
2643,Ptolemais,,Ptolemais,,,Greece,Coal,"Thermal, Lignite",620.0,40.47998919,21.72811597,
2644,Amyntaio,,Aminteo amyntaio,,,Greece,Coal,"Thermal, Lignite",600.0,40.618892,21.683071,
2645,Kardia,,Kardia,,,Greece,Coal,"Thermal, Lignite",1250.0,40.408826,21.786739,
2646,Kremasta,,Kremasta,,,Greece,Hydro,,437.2,38.75384445,21.4515889,
2647,Maasstroom,,Maasstroom,,,Netherlands,Natural Gas,CCGT,428.0,51.9063,4.4155835,
2648,Pego,,Pego,,,Portugal,Coal,Thermal,628.0,39.46696344,-8.1109884695,
2649,Tapada outeiro,,Tapada outerio,,,Portugal,Natural Gas,CCGT,1007.738,41.06970435,-8.4602766055,
2650,Salzburg mitte,,Salzburg mitte,,,Austria,Natural Gas,CCGT,85.06,47.8043028218,13.0409950676,
2651,Karlshamn,,Karlshamn starno,,,Sweden,Oil,CHP,1020.0,56.1614011831,14.8471920586,
2652,Brasov,,Cet brasov chpp,,,Romania,Coal,"Thermal, Lignite",100.0,45.6622965,25.646364,
2653,Goesgen,,Goesgen,,,Switzerland,Nuclear,,1020.0,47.3658555555,7.96688333335,
2654,Mehrum,,Mehrum,,,Germany,Coal,Thermal,752.0,52.3150112,10.09220869,
2655,Fuhren,,Fuhren,,,Switzerland,Hydro,,10.0,46.60525165,7.95018335,
2656,Plavinas,,Plavinas latvia,,,Latvia,Hydro,,883.5,56.593883805,25.2473683807,
2657,Kegums,,Kegums latvia,,,Latvia,Hydro,,264.0,56.7427994343,24.7178440613,
2658,Kaunas,,Kaunas lithuania,,,Lithuania,Hydro,,100.8,54.88707,23.95,
2659,Liter,,Liter ocgt hungary,,,Hungary,Natural Gas,OCGT,123.0,47.104272,18.0094205,
2660,Termoli energia,,Sorgenia termoli,,,Italy,Natural Gas,CCGT,765.0,41.937211,15.000778,
2661,Herdecke cuno,,Herdecke,,,Germany,Natural Gas,CCGT,421.0,51.4015,7.42386665,
2662,Bielsko biala,,Bielsko biala ec,,,Poland,Coal,CHP,107.7,49.8172245,19.0494315,
2663,Halemba,,Halemba,,,Poland,Coal,CHP,200.0,50.2452002374,18.8541578064,
2664,Kiskore,,Kiskore hungary,,,Hungary,Hydro,,28.0,47.496585,20.50785,
2665,Maritza,,Maritsa,,,Bulgaria,Coal,Thermal,120.0,42.0521855,25.623505,
2666,Fyns,,Fyns denmark,,,Denmark,Natural Gas,Thermal,443.0,55.428878255,10.405883775,
2667,Amager,,Amager denmark,,,Denmark,Coal,Thermal,495.0,55.68529594,12.626551275,
2668,Poznan karolin,,Dalkia poznan karolin,,,Poland,Coal,Thermal,275.0,52.4362055,16.988394,
2669,Vilnius,,Vilnius te lithuania,,,Lithuania,Natural Gas,CHP,360.0,54.6783818557,25.2178992538,
2670,Reisseck kreuzeck,,Kolbnitz reisseck kreuzeck,,,Austria,Hydro,,138.1,46.79468335,14.08085,
2671,Durnrohr,,Duernrohr,,,Austria,Coal,Thermal,757.0,48.3358486395,15.9174315308,
2672,Mellach,,Mellach,,,Austria,Coal,CHP,246.0,46.89741665,15.50253335,
2673,Walgauwerk,,Walgau,,,Austria,Hydro,,94.0,47.1954454309,9.67569890614,
2674,Vermunt,,Vermunt,,,Austria,Hydro,,157.0,46.96773335,10.0529,
2675,Obervermunt,,Obervermunt,,,Austria,Hydro,,29.0,46.94688335,10.0518,
2676,Latschau,,Latschau,,,Austria,Hydro,,9.0,47.0742468948,9.87548262711,
2677,Megalopolis,,Megalopoli,,,Greece,Coal,"Thermal, Lignite",860.0,37.4180645,22.1082915,
2678,Stratos,,Stratos,,,Greece,Hydro,,156.7,38.64869445,21.3655389,
2679,Florina,,Florina,,,Greece,Coal,"Thermal, Lignite",330.0,40.7966856252,21.5056053907,
2680,Pournari,,Poyrnari,,,Greece,Hydro,,341.0,39.1725278,21.0053889,
2681,Agios dimitrios,,Aghios dimitrios,,,Greece,Coal,"Thermal, Lignite",1595.0,40.3926995,21.9271555,
2682,Agios georgios,,Aglos georgios,,,Greece,Natural Gas,Thermal,360.0,37.9582,23.6150461,
2683,Aliveri,,Aliveri,,,Greece,Oil,CHP,380.0,38.3897575,24.05237,
2684,Agras,,Agras,,,Greece,Hydro,,50.0,40.8059,22.0110278,
2685,Komotini,,Komotini,,,Greece,Natural Gas,CCGT,500.0,41.064484,25.4895525,
2686,Plastira,,Plastira,,,Greece,Hydro,,129.9,39.3008278,21.83393335,
2687,Thisavros,,Thesavros thesaurus,,,Greece,Hydro,,384.0,41.36897665,24.35849,
2688,Romag termo,,Romag termo chpp,,,Romania,Coal,"Thermal, Lignite",247.0,44.675422,22.6883165,
2689,Tarragona,,Tarragona,,,Spain,Natural Gas,CCGT,424.0,41.1077865,1.1768125,
2690,Werne gerstein,,Werne gersteinwerk block,,,Germany,Coal,Thermal,782.0,51.673671375,7.7181689815,
2691,Matra,,Matra hungary,,,Hungary,Coal,"Thermal, Lignite",950.0,47.7900145,20.065151,
