id,CARMA,FIAS,GEO,OPSD,WRI,Country,Fueltype,Classification,Capacity,lat,lon,File
946,Rendalen,,,,Rendalen,Norway,Hydro,Reservoir,113.0,61.7333333,11.3833333,Norway Power Plants (ENTSOE) .csv
948,Barca,,,,Barca,Spain,Hydro,Run-Of-River,55.28,43.337651,-6.414516,Spain Power Plants Over 10 MW.csv
949,Salime,,,,Salime,Spain,Hydro,Reservoir,157.24,43.215536,-6.875698,Spain Power Plants Over 10 MW.csv
950,Miranda cantabrico,,,,Miranda,Spain,Hydro,Run-Of-River,71.79,43.2824541424,-6.21817588806,Spain Power Plants Over 10 MW.csv
951,Proaza,,,,Proaza,Spain,Hydro,Run-Of-River,49.54,43.251775,-6.016333,Spain Power Plants Over 10 MW.csv
953,Sjona,,,,Sjona,Norway,Hydro,Reservoir,60.0,68.35,17.0166667,Norway Power Plants (ENTSOE) .csv
955,Forsland,,,,Forsland,Norway,Hydro,Reservoir,8.0,67.5833333,15.7666667,Norway Power Plants (ENTSOE) .csv
956,Ildgrubfossen,,,,Ildgruben,Norway,Hydro,Reservoir,7.0,68.35,17.0166667,Norway Power Plants (ENTSOE) .csv
958,Kaldaga,,,,Kaldaga,Norway,Hydro,Reservoir,19.0,68.045,15.7305556,Norway Power Plants (ENTSOE) .csv
959,Gejman,,,,Gejman,Sweden,Hydro,Run-Of-River,66.0,65.095904961,17.1173107624,Sweden Power Plant.csv
960,Peneda,,,,C.h. peneda modificada,Spain,Hydro,Run-Of-River,11.0,42.2505671113,-8.13112735748,Spain Power Plants Over 10 MW.csv
961,Domeno,,,,Central hidraulica domeno,Spain,Hydro,Run-Of-River,40.8,42.675787,-1.239507,Spain Power Plants Over 10 MW.csv
962,Millares,,,,C.h. millares,Spain,Hydro,Run-Of-River,70.17,39.25,-0.7666667,Spain Power Plants Over 10 MW.csv
963,Pedro iberdrola,,,,Pedro,Spain,Hydro,Run-Of-River,57.47,42.4171203547,-7.74982452393,Spain Power Plants Over 10 MW.csv
964,Lafortunada cinca,,,,Lafortunada cinca,Spain,Hydro,Run-Of-River,42.0,42.574054,0.182409,Spain Power Plants Over 10 MW.csv
965,Soutelo,,,,Soutelo,Spain,Hydro,Reservoir,213.64,43.300394,-6.923518,Spain Power Plants Over 10 MW.csv
966,Santiago jares,,,,Santiago jares,Spain,Hydro,Run-Of-River,53.15,43.49489,-7.242148,Spain Power Plants Over 10 MW.csv
967,Valparaiso,,,,Valparaiso,Spain,Hydro,Reservoir,67.5,42.022834,-6.330268,Spain Power Plants Over 10 MW.csv
968,Cedegolo edison,,,,Cedegolo,Italy,Hydro,Run-Of-River,130.0,46.076697,10.349562,Italy Power Plant.csv
971,Somplago,,,,Somplago,Italy,Hydro,Reservoir,220.0,46.3705556,13.0436111,Italy Power Plant.csv
972,Mese,,,,Mese,Italy,Hydro,Run-Of-River,164.34,46.306294,9.382335,Italy Power Plant.csv
974,Lutufallet,,,,Lutufallet,Norway,Hydro,Reservoir,15.0,61.31484,12.26374,Norway Power Plants (ENTSOE) .csv
975,Osfallet,,,,Osfallet,Norway,Hydro,Reservoir,6.0,61.1333333,11.3833333,Norway Power Plants (ENTSOE) .csv
976,Sagnfossen,,,,Sagnfossen,Norway,Hydro,Reservoir,7.0,61.31484,12.26374,Norway Power Plants (ENTSOE) .csv
978,Vittingfoss,,,,Vittingfoss,Norway,Hydro,Reservoir,22.0,59.4833333,10.0166667,Norway Power Plants (ENTSOE) .csv
979,Bramois,,,,Bramois groupe,Switzerland,Hydro,Run-Of-River,27.35,46.6033209,7.91199915,Switzerland Power Plant.csv
980,Quereno,,,,Quereno,Spain,Hydro,Run-Of-River,36.46,42.449602,-6.947579,Spain Power Plants Over 10 MW.csv
981,Cimego,,,,Cimego,Italy,Hydro,Reservoir,229.9,45.9270455,10.62656275,Italy Power Plant.csv
982,Lana,,,,Lana,Italy,Hydro,Run-Of-River,121.8,46.60989775,11.1585987,Italy Power Plant.csv
983,Sesue,,,,Sesue,Spain,Hydro,Run-Of-River,36.0,42.551308,0.472115,Spain Power Plants Over 10 MW.csv
984,Llavorsi cardos,,,,Llavorsi cardos,Spain,Hydro,Run-Of-River,52.8,42.495149,1.211007,Spain Power Plants Over 10 MW.csv
985,Arties,,,,Arties,Spain,Hydro,Run-Of-River,68.0,41.798001,1.954283,Spain Power Plants Over 10 MW.csv
986,Lanuza,,,,Lanuza,Spain,Hydro,Reservoir,52.69,42.72381263,-0.28169631958,Spain Power Plants Over 10 MW.csv
987,Guadalmena,,,,Guadalmena,Spain,Hydro,Run-Of-River,15.2,38.311867,-3.042194,Spain Power Plants Over 10 MW.csv
988,Barrados,,,,Barrados,Spain,Hydro,Run-Of-River,16.0,42.7333333,0.7166667,Spain Power Plants Over 10 MW.csv
989,Seros,,,,Seros,Spain,Hydro,Run-Of-River,44.6,41.4833333,0.4666667,Spain Power Plants Over 10 MW.csv
990,Eume,,,,Eume,Spain,Hydro,Run-Of-River,54.4,43.426973,-8.067068,Spain Power Plants Over 10 MW.csv
991,Riba roja,,,,Riba roja,Spain,Hydro,Reservoir,262.8,41.25,0.4833333,Spain Power Plants Over 10 MW.csv
992,Villanua,,,,Villanua,Spain,Hydro,Run-Of-River,13.2,42.679705,-0.537686,Spain Power Plants Over 10 MW.csv
993,Escales,,,,Escales,Spain,Hydro,Run-Of-River,36.0,42.3161465439,0.746319293976,Spain Power Plants Over 10 MW.csv
994,Susqueda,,,,Susqueda,Spain,Hydro,Run-Of-River,88.55,41.977765,2.516524,Spain Power Plants Over 10 MW.csv
995,Flix endesa,,,,Flix,Spain,Hydro,Run-Of-River,52.52,41.2307423044,0.55007815361,Spain Power Plants Over 10 MW.csv
997,Caldes,,,,Caldes,Spain,Hydro,Run-Of-River,32.64,42.5046294058,0.800564289093,Spain Power Plants Over 10 MW.csv
998,Prada,,,,Prada,Spain,Hydro,Reservoir,70.72,42.316743,-7.027391,Spain Power Plants Over 10 MW.csv
999,Torbole,,,,Torbole,Italy,Hydro,Run-Of-River,124.6,45.8603359854,10.8803426684,Italy Power Plant.csv
1000,Pueyo,,,,Pueyo,Spain,Hydro,Run-Of-River,14.3,42.376352,-0.002612,Spain Power Plants Over 10 MW.csv
1001,Bosost,,,,Bossost,Spain,Hydro,Run-Of-River,21.6,42.7833333,0.7,Spain Power Plants Over 10 MW.csv
1002,Termens,,,,Termens,Spain,Hydro,Run-Of-River,12.0,41.7166667,0.7666667,Spain Power Plants Over 10 MW.csv
1003,Agustin,,,,Agustin,Spain,Hydro,Run-Of-River,65.28,42.1794973838,-7.11218833923,Spain Power Plants Over 10 MW.csv
1004,Vielha,,,,Vielha,Spain,Hydro,Run-Of-River,22.0,42.7019605619,0.795564651489,Spain Power Plants Over 10 MW.csv
1005,Penadrada,,,,Penadrada,Spain,Hydro,Run-Of-River,38.17,42.820561,-6.487473,Spain Power Plants Over 10 MW.csv
1006,Sarra,,,,Sarra,Spain,Hydro,Reservoir,28.86,42.7712741444,-0.334482192993,Spain Power Plants Over 10 MW.csv
1007,Cornatel,,,,Cornatel,Spain,Hydro,Reservoir,130.66,42.449602,-6.947579,Spain Power Plants Over 10 MW.csv
1008,Iznajar,,,,Iznajar,Spain,Hydro,Run-Of-River,76.8,37.266655,-4.414322,Spain Power Plants Over 10 MW.csv
1009,Duque,,,,Duque,Spain,Hydro,Run-Of-River,12.8,36.9401510172,-3.36095809937,Spain Power Plants Over 10 MW.csv
1010,Marina,,,,Santa marina,Spain,Hydro,Run-Of-River,34.68,42.699547,-6.512359,Spain Power Plants Over 10 MW.csv
1011,Giacomo sul vomano,,,,S.giacomo,Italy,Hydro,Reservoir,490.0,42.55304,13.535891,Italy Power Plant.csv
1012,Biescas,,,,Biescas,Spain,Hydro,Run-Of-River,64.4,42.628970046,-0.321350097656,Spain Power Plants Over 10 MW.csv
1013,Lanzada,,,,Lanzada,Italy,Hydro,Reservoir,189.01,46.269297,9.869247,Italy Power Plant.csv
1014,Venaus mont cenis,,,,Venaus,Italy,Hydro,Reservoir,240.0,45.1566763,7.01033785,Italy Power Plant.csv
1015,Grado endesa,,,,Grado,Spain,Hydro,Run-Of-River,45.76,42.15191,0.222472,Spain Power Plants Over 10 MW.csv
1016,Ribadelago,,,,Ribadelago,Spain,Hydro,Run-Of-River,35.96,42.1043996603,-6.6625213623,Spain Power Plants Over 10 MW.csv
1017,Montorio,,,,Montorio,Italy,Hydro,Run-Of-River,110.1,42.62221565,13.6683227,Italy Power Plant.csv
1018,Sau,,,,Sau,Spain,Hydro,Run-Of-River,56.0,41.947002,2.384404,Spain Power Plants Over 10 MW.csv
1019,Mequinenza,,,,Mequinenza,Spain,Hydro,Reservoir,324.0,41.3721067929,0.301694869995,Spain Power Plants Over 10 MW.csv
1020,Seira,,,,Seira,Spain,Hydro,Run-Of-River,37.01,42.476962,0.431267,Spain Power Plants Over 10 MW.csv
1021,Bembezar,,,,Bembezar,Spain,Hydro,Run-Of-River,15.12,37.8333333,-5.2333333,Spain Power Plants Over 10 MW.csv
1022,Mediano,,,,Mediano,Spain,Hydro,Run-Of-River,66.97,42.3226991462,0.243759155273,Spain Power Plants Over 10 MW.csv
1023,Tabescan inferior,,,,Tavascan inferior,Spain,Hydro,Run-Of-River,32.04,42.621379,1.248929,Spain Power Plants Over 10 MW.csv
1024,Soverzene,,,,Soverzene,Italy,Hydro,Reservoir,213.5,46.2058943,12.30319905,Italy Power Plant.csv
1025,Camarasa,,,,Camarasa,Spain,Hydro,Run-Of-River,60.0,41.874859,0.878136,Spain Power Plants Over 10 MW.csv
1026,Terradets,,,,Terradets,Spain,Hydro,Run-Of-River,32.5,42.074764,0.916209,Spain Power Plants Over 10 MW.csv
1027,Tabescan superior,,,,Tavascan superior,Spain,Hydro,Reservoir,120.44,42.621379,1.248929,Spain Power Plants Over 10 MW.csv
1028,Floriano egna,,,,S.floriano,Italy,Hydro,Run-Of-River,180.0,46.31691355,11.2725739,Italy Power Plant.csv
1029,Cardano,,,,Cardano,Italy,Hydro,Run-Of-River,121.0,46.49128515,11.3708242,Italy Power Plant.csv
1030,Canelles,,,,Canelles,Spain,Hydro,Reservoir,108.0,41.873141,0.720168,Spain Power Plants Over 10 MW.csv
1034,Gravfoss,,,,Gravfos,Norway,Hydro,Reservoir,50.0,59.9333333,10.0,Norway Power Plants (ENTSOE) .csv
1035,Dovikfoss,,,,Dovikfoss,Norway,Hydro,Reservoir,17.0,59.9333333,10.0,Norway Power Plants (ENTSOE) .csv
1036,Mykstufoss,,,,Mykstufoss,Norway,Hydro,Reservoir,72.0,59.98431,9.29644,Norway Power Plants (ENTSOE) .csv
1037,Geithusfoss,,,,Geithusfoss,Norway,Hydro,Reservoir,15.0,59.9333333,10.0,Norway Power Plants (ENTSOE) .csv
1038,Djupdal,,,,Djupdal,Norway,Hydro,Reservoir,17.0,59.98431,9.29644,Norway Power Plants (ENTSOE) .csv
1039,Kistefoss,,,,Kistefoss,Norway,Hydro,Reservoir,7.0,60.24143,10.38503,Norway Power Plants (ENTSOE) .csv
1041,Hensfoss,,,,Hensfoss,Norway,Hydro,Reservoir,20.0,60.1166667,10.2666667,Norway Power Plants (ENTSOE) .csv
1042,Klaus,,,,Klaus,Austria,Hydro,Run-Of-River,20.0,47.8313654498,14.1571712494,Verbund Power Plant.csv
1043,Rosenau,,,,Rosenau,Austria,Hydro,Run-Of-River,34.0,48.4890224103,14.6288108826,Verbund Power Plant.csv
1044,Staning,,,,Staning,Austria,Hydro,Run-Of-River,43.2,48.1007252188,14.4568061829,Verbund Power Plant.csv
1046,Schonau,,,,Schonau,Austria,Hydro,Run-Of-River,30.0,48.394561622,14.7301769257,Verbund Power Plant.csv
1047,Ternberg,,,,Ternberg,Austria,Hydro,Run-Of-River,40.4,47.9333333,14.35,Verbund Power Plant.csv
1048,Weyer,,,,Weyer,Austria,Hydro,Run-Of-River,37.0,48.1465032749,14.117603302,Verbund Power Plant.csv
1049,Losenstein,,,,Losenstein,Austria,Hydro,Run-Of-River,39.4,47.9242798828,14.4367218018,Verbund Power Plant.csv
1050,Garsten ulrich,,,,Garsten st. ulrich,Austria,Hydro,Run-Of-River,38.0,47.7222349808,14.327545166,Verbund Power Plant.csv
1051,Grossraming,,,,Großraming,Austria,Hydro,Run-Of-River,72.0,47.8833333,14.55,Verbund Power Plant.csv
1054,Gresslifoss,,,,Gresslifoss,Norway,Hydro,Reservoir,26.0,63.0833333,11.5,Norway Power Plants (ENTSOE) .csv
1055,Bjorndalselva,,,,Bjorndalselva,Norway,Hydro,Reservoir,6.0,61.5166667,6.25,Norway Power Plants (ENTSOE) .csv
1057,Tafjord,,,,Tafjord,Norway,Hydro,Reservoir,319.0,62.0833333,5.8333333,Norway Power Plants (ENTSOE) .csv
1058,Smavatna,,,,Smavatna,Norway,Hydro,Reservoir,23.0,69.9333333,21.7166667,Norway Power Plants (ENTSOE) .csv
1059,Meraker,,,,Meraker,Norway,Hydro,Reservoir,108.0,63.41406,11.74298,Norway Power Plants (ENTSOE) .csv
1060,Bogna,,,,Bogna,Norway,Hydro,Reservoir,60.0,64.3833333,11.4,Norway Power Plants (ENTSOE) .csv
1062,Lakshola,,,,Lakshola,Norway,Hydro,Reservoir,34.0,70.0086111,21.2544444,Norway Power Plants (ENTSOE) .csv
1063,Vrangfoss,,,,Vrangfoss,Norway,Hydro,Reservoir,42.0,59.3,9.2166667,Norway Power Plants (ENTSOE) .csv
1064,Svandalsflona,,,,Svandalsflona,Norway,Hydro,Reservoir,20.0,59.85,6.9833333,Norway Power Plants (ENTSOE) .csv
1065,Kvanndal,,,,Kvanndal,Norway,Hydro,Reservoir,50.0,59.7333333,7.0333333,Norway Power Plants (ENTSOE) .csv
1066,Novle,,,,Novle,Norway,Hydro,Reservoir,50.0,59.8333333,6.9,Norway Power Plants (ENTSOE) .csv
1067,Froystul,,,,Froystul,Norway,Hydro,Reservoir,50.0,59.55,9.25,Norway Power Plants (ENTSOE) .csv
1068,Suldal,,,,Suldal,Norway,Hydro,Reservoir,350.0,59.6333333,6.8,Norway Power Plants (ENTSOE) .csv
1071,Moflat,,,,Moflat,Norway,Hydro,Reservoir,33.0,59.55,9.25,Norway Power Plants (ENTSOE) .csv
1072,Roldal,,,,Roldal,Norway,Hydro,Reservoir,192.0,59.8166667,6.8,Norway Power Plants (ENTSOE) .csv
1073,Vemork new,,,,Vemork,Norway,Hydro,Reservoir,224.0,59.55,9.25,Norway Power Plants (ENTSOE) .csv
1076,Dividalen,,,,Dividalen,Norway,Hydro,Reservoir,30.0,68.9333333,19.5166667,Norway Power Plants (ENTSOE) .csv
1077,Lavkajakka,,,,Lavkajohka,Norway,Hydro,Reservoir,10.0,69.25,20.583333,Norway Power Plants (ENTSOE) .csv
1079,Haen,,,,Haen,Norway,Hydro,Reservoir,30.0,64.2666667,10.5833333,Norway Power Plants (ENTSOE) .csv
1081,Eid,,,,Eid,Norway,Hydro,Reservoir,11.0,60.6166667,10.5,Norway Power Plants (ENTSOE) .csv
1082,Skjak,,,,Skjak,Norway,Hydro,Reservoir,35.0,61.8666667,8.3666667,Norway Power Plants (ENTSOE) .csv
1083,Savalen,,,,Savalen,Norway,Hydro,Reservoir,78.0,62.10766,10.63073,Norway Power Plants (ENTSOE) .csv
1085,Framruste,,,,Framruste,Norway,Hydro,Reservoir,85.0,61.8666667,8.3666667,Norway Power Plants (ENTSOE) .csv
1086,Oyberget,,,,Oyberget,Norway,Hydro,Reservoir,109.0,61.9166667,8.0833333,Norway Power Plants (ENTSOE) .csv
1087,Einunna,,,,Einunna,Norway,Hydro,Reservoir,12.0,62.13246,9.9968,Norway Power Plants (ENTSOE) .csv
1088,Neef,,,,Neef,Germany,Hydro,Run-Of-River,16.4,50.0952324,7.13589065,Germany Power Plants (conventional).csv
1089,Namforsen,,,,Namforsen,Sweden,Hydro,Run-Of-River,115.0,63.5689026,16.95879145,Sweden Power Plant.csv
1090,Lasele,,,,Lasele,Sweden,Hydro,Run-Of-River,165.0,63.5689026,16.95879145,Sweden Power Plant.csv
1092,Gabersdorf,,,,Gabersdorf,Austria,Hydro,Run-Of-River,14.5,46.7772222,15.5841667,Verbund Power Plant.csv
1093,Landl,,,,Landl,Austria,Hydro,Run-Of-River,25.0,47.65,14.7166667,Verbund Power Plant.csv
1095,Altenmarkt,,,,Altenmarkt,Austria,Hydro,Run-Of-River,26.0,46.7666667,15.55,Verbund Power Plant.csv
1096,Triebenbach,,,,Triebenbach,Austria,Hydro,Run-Of-River,11.89,47.5,14.4666667,Verbund Power Plant.csv
1098,Vigelands,,,,Vigeland,Norway,Hydro,Reservoir,30.0,58.26936,7.97413,Norway Power Plants (ENTSOE) .csv
1099,Vikaelva,,,,Vikaelva,Norway,Hydro,Reservoir,6.0,59.7833333,6.1,Norway Power Plants (ENTSOE) .csv
1100,Cedillo,,,,Cedillo,Spain,Hydro,Reservoir,495.18,39.650989,-7.498171,Spain Power Plants Over 10 MW.csv
1101,Sobradelo,,,,Sobradelo,Spain,Hydro,Run-Of-River,44.25,42.527319,-8.008592,Spain Power Plants Over 10 MW.csv
1102,Stonebyres,,,,Stonebyres,United Kingdom,Hydro,Run-Of-River,6.0,56.22638895,-3.98202585,UK Power Plant.csv
1104,Cernadilla,,,,Cernadilla,Spain,Hydro,Run-Of-River,33.32,42.020834,-6.417007,Spain Power Plants Over 10 MW.csv
1107,Clodio,,,,Clodio,Spain,Hydro,Run-Of-River,19.57,42.4666667,-7.2833333,Spain Power Plants Over 10 MW.csv
1108,Esteban,,,,Esteban,Spain,Hydro,Reservoir,438.45,42.4171203547,-7.74982452393,Spain Power Plants Over 10 MW.csv
1109,Sobron,,,,Sobron,Spain,Hydro,Run-Of-River,28.8,42.777751,-3.045774,Spain Power Plants Over 10 MW.csv
1110,Pontenovo,,,,Pontenovo,Spain,Hydro,Run-Of-River,38.6,42.3833333,-7.2333333,Spain Power Plants Over 10 MW.csv
1111,Montefurado,,,,Montefurado,Spain,Hydro,Run-Of-River,44.29,42.476778,-7.27463,Spain Power Plants Over 10 MW.csv
1112,Azutan,,,,Azutan,Spain,Hydro,Reservoir,198.01,39.809663,-5.147375,Spain Power Plants Over 10 MW.csv
1113,Lafortunada cinqueta,,,,Lafortunada cinqueta,Spain,Hydro,Run-Of-River,41.4,42.574054,0.182409,Spain Power Plants Over 10 MW.csv
1114,Carsfad,,,,Carsfad,United Kingdom,Hydro,Run-Of-River,12.0,55.8635314409,-4.02094701876,UK Power Plant.csv
1115,Alarcon,,,,C.h. alarcon,Spain,Hydro,Run-Of-River,19.0,39.55,-2.0833333,Spain Power Plants Over 10 MW.csv
1116,Barazar,,,,Barazar,Spain,Hydro,Run-Of-River,83.2,43.1,-2.75,Spain Power Plants Over 10 MW.csv
1117,Martin lugo,,,,Martin,Spain,Hydro,Run-Of-River,10.29,42.476778,-7.27463,Spain Power Plants Over 10 MW.csv
1118,Benageber,,,,Benageber,Spain,Hydro,Run-Of-River,19.0,39.7166667,-1.1,Spain Power Plants Over 10 MW.csv
1119,Tongland,,,,Tongland,United Kingdom,Hydro,Run-Of-River,33.0,55.9298349005,-4.12743985321,UK Power Plant.csv
1121,Menuza,,,,Menuza,Spain,Hydro,Run-Of-River,27.716,41.321664,-0.35075,Spain Power Plants Over 10 MW.csv
1122,Sastago,,,,Sastago,Spain,Hydro,Run-Of-River,20.3,41.321664,-0.35075,Spain Power Plants Over 10 MW.csv
1123,Kielder,,,,Kielder,United Kingdom,Hydro,Run-Of-River,6.0,52.9147315611,-2.26863831052,UK Power Plant.csv
1125,Koblenz mosel,,,,Koblenz,Germany,Hydro,Run-Of-River,17.36,50.3516639,7.59719755,Germany Power Plants (conventional).csv
1128,Orellana,,,,Orellana pie presa,Spain,Hydro,Run-Of-River,18.53,39.006167,-5.534411,Spain Power Plants Over 10 MW.csv
1129,Torr achilty,,,,Torr achilty,United Kingdom,Hydro,Run-Of-River,15.0,57.15972225,-4.2986925,UK Power Plant.csv
1130,Knutfoss,,,,Knutfoss,Norway,Hydro,Reservoir,5.0,64.46543,12.31491,Norway Power Plants (ENTSOE) .csv
1131,Fasnakyle,,,,Fasnakyle,United Kingdom,Hydro,Run-Of-River,77.0,57.066044146,-4.43839830178,UK Power Plant.csv
1132,Tummel bridge,,,,Tummel,United Kingdom,Hydro,Run-Of-River,34.0,56.7468254646,-4.06754533006,UK Power Plant.csv
1133,Inverawe,,,,Inverawe,United Kingdom,Hydro,Run-Of-River,25.0,56.9112253761,-4.89760864035,UK Power Plant.csv
1135,Tjorhom,,,,Tjorhom,Norway,Hydro,Reservoir,140.0,58.66263,6.71694,Norway Power Plants (ENTSOE) .csv
1136,Ytre alsaker,,,,Ytre alsaker,Norway,Hydro,Reservoir,5.49,60.3833333,6.5,Norway Power Plants (ENTSOE) .csv
1137,Oltesvik,,,,Oltesvik,Norway,Hydro,Reservoir,6.0,58.85,6.1,Norway Power Plants (ENTSOE) .csv
1138,Hjelmeland,,,,Hjelmeland,Norway,Hydro,Reservoir,6.0,59.2333333,6.1833333,Norway Power Plants (ENTSOE) .csv
1139,Oltedal lyse,,,,Oltedal,Norway,Hydro,Reservoir,10.0,58.8333333,6.0333333,Norway Power Plants (ENTSOE) .csv
1140,Maudal,,,,Maudal,Norway,Hydro,Reservoir,29.0,58.7666667,6.35,Norway Power Plants (ENTSOE) .csv
1141,Soderfors,,,,Soderfors,Sweden,Hydro,Run-Of-River,20.0,60.4148867,17.2495699,Sweden Power Plant.csv
1143,Jostedal,,,,Jostedal,Norway,Hydro,Reservoir,320.0,61.5827964745,7.27655410767,Norway Power Plants (ENTSOE) .csv
1145,Kvarnaholm,,,,Kvarnaholm,Sweden,Hydro,Run-Of-River,5.6,60.45,14.55,Sweden Power Plant.csv
1146,Bjerka,,,,Bjerka,Norway,Hydro,Reservoir,29.0,66.15,13.8833333,Norway Power Plants (ENTSOE) .csv
1148,Hove,,,,Hove,Norway,Hydro,Reservoir,73.0,62.05,5.3333333,Norway Power Plants (ENTSOE) .csv
1149,Kjela,,,,Kjela,Norway,Hydro,Reservoir,72.0,59.3,9.0333333,Norway Power Plants (ENTSOE) .csv
1151,Songa,,,,Songa,Norway,Hydro,Reservoir,140.0,59.5666667,8.0,Norway Power Plants (ENTSOE) .csv
1152,Refsdal,,,,Refsdal,Norway,Hydro,Reservoir,100.0,61.0333333,6.5833333,Norway Power Plants (ENTSOE) .csv
1153,Tasjo,,,,Tasjo,Sweden,Hydro,Run-Of-River,14.0,64.2166667,15.9,Sweden Power Plant.csv
1154,Haukeli,,,,Haukeli,Norway,Hydro,Reservoir,6.0,59.75,7.5166667,Norway Power Plants (ENTSOE) .csv
1159,Hoting,,,,Hoting,Sweden,Hydro,Run-Of-River,15.0,64.1166667,16.1666667,Sweden Power Plant.csv
1161,Langvatn,,,,Langvatn,Norway,Hydro,Reservoir,115.0,68.3333333,16.3666667,Norway Power Plants (ENTSOE) .csv
1165,Bergvattnet,,,,Bergvattnet,Sweden,Hydro,Run-Of-River,21.2,64.55,15.2333333,Sweden Power Plant.csv
1166,Brynge,,,,Brynge,Sweden,Hydro,Run-Of-River,5.236,63.2909139951,18.7152528763,Sweden Power Plant.csv
1168,Gaddede,,,,Gaddede,Sweden,Hydro,Run-Of-River,22.0,64.5,14.15,Sweden Power Plant.csv
1169,Nedre rossaga,,,,Nedre rossaga,Norway,Hydro,Reservoir,378.0,68.5333333,15.2166667,Norway Power Plants (ENTSOE) .csv
1170,Malset,,,,Malset,Norway,Hydro,Reservoir,24.0,60.9833333,6.5166667,Norway Power Plants (ENTSOE) .csv
1171,Sima,,,,Sy sima,Norway,Hydro,Reservoir,1120.0,60.4675,7.07193,Norway Power Plants (ENTSOE) .csv
1172,Tokke,,,,Tokke,Norway,Hydro,Reservoir,480.0,58.9833333,9.2333333,Norway Power Plants (ENTSOE) .csv
1173,Svorkmo,,,,Svorkmo,Norway,Hydro,Reservoir,61.0,63.2666667,9.8333333,Norway Power Plants (ENTSOE) .csv
1174,Laholms,,,,Laholm,Sweden,Hydro,Run-Of-River,11.3,56.5120653165,13.0437111855,Sweden Power Plant.csv
1176,Kolsvik,,,,Kolsvik,Norway,Hydro,Reservoir,163.0,65.2166667,12.7833333,Norway Power Plants (ENTSOE) .csv
1177,Osbu,,,,Osbu,Norway,Hydro,Reservoir,28.0,62.5166667,8.5,Norway Power Plants (ENTSOE) .csv
1179,Fausa,,,,Fausa,Norway,Hydro,Reservoir,8.0,64.9166667,11.25,Norway Power Plants (ENTSOE) .csv
1180,Nedre svultingen,,,,Nedre svultingen,Norway,Hydro,Reservoir,11.0,61.17109,5.29603,Norway Power Plants (ENTSOE) .csv
1181,Brulandsfossen,,,,Brulandsfoss,Norway,Hydro,Reservoir,15.0,61.45217,5.85717,Norway Power Plants (ENTSOE) .csv
1184,Laufnitzdorf,,,,Laufnitzdorf,Austria,Hydro,Run-Of-River,18.0,47.3,15.3166667,Verbund Power Plant.csv
1185,Stadheim,,,,Stadheim,Norway,Hydro,Reservoir,5.4,62.30964,6.93582,Norway Power Plants (ENTSOE) .csv
1186,Juvfossen,,,,Juvfossen,Norway,Hydro,Reservoir,7.0,62.0833333,6.9,Norway Power Plants (ENTSOE) .csv
1187,Skarsfjord,,,,Skarsfjord,Norway,Hydro,Reservoir,5.87,69.8008333,18.7580556,Norway Power Plants (ENTSOE) .csv
1188,Svartelva,,,,Svartelva,Norway,Hydro,Reservoir,16.0,63.58368,9.95989,Norway Power Plants (ENTSOE) .csv
1189,Morre,,,,Morre,Norway,Hydro,Reservoir,16.0,63.966667,10.2,Norway Power Plants (ENTSOE) .csv
1190,Dale tussa,,,,Dalen,Norway,Hydro,Reservoir,6.0,62.0666667,5.95,Norway Power Plants (ENTSOE) .csv
1191,Trandal,,,,Trandal,Norway,Hydro,Reservoir,8.0,62.2029,6.12722,Norway Power Plants (ENTSOE) .csv
1193,Amela,,,,Amela,Norway,Hydro,Reservoir,40.0,62.0752778,5.9175,Norway Power Plants (ENTSOE) .csv
1194,Tysseland,,,,Tysseland,Norway,Hydro,Reservoir,6.0,60.1166667,6.2833333,Norway Power Plants (ENTSOE) .csv
1197,Ustekveikja,,,,Ustekveikja,Norway,Hydro,Reservoir,42.0,60.5333059725,8.20764541626,Norway Power Plants (ENTSOE) .csv
1198,Orteren,,,,Ortern,Norway,Hydro,Reservoir,13.0,60.4666667,7.8,Norway Power Plants (ENTSOE) .csv
1200,Sillre,,,,Sillre,Sweden,Hydro,Run-Of-River,11.7,62.8588913429,15.9437285048,Sweden Power Plant.csv
1201,Mandling,,,,Mandling,Austria,Hydro,Run-Of-River,6.1,47.4,13.5666667,Verbund Power Plant.csv
1202,Weinzodl,,,,Weinzödl,Austria,Hydro,Run-Of-River,16.903,47.1,15.3833333,Verbund Power Plant.csv
1203,Teufelsbruck,,,,Teufelsbruck,Germany,Hydro,Run-Of-River,25.0,48.111632,12.2056678,Germany Power Plants (conventional).csv
1204,Obervogau,,,,Obervogau,Austria,Hydro,Run-Of-River,14.97,46.745,15.5847222,Verbund Power Plant.csv
1205,Lebring,,,,Lebring,Austria,Hydro,Run-Of-River,20.2,46.8522222,15.5383333,Verbund Power Plant.csv
1206,Georgen,,,,St. georgen,Austria,Hydro,Run-Of-River,6.364,47.5333333,14.3666667,Verbund Power Plant.csv
1208,Gars,,,,Gars,Germany,Hydro,Run-Of-River,25.0,48.14876325,12.2910067,Germany Power Plants (conventional).csv
1210,Fisching,,,,Fisching,Austria,Hydro,Run-Of-River,22.0,47.1666667,14.7333333,Verbund Power Plant.csv
1212,Friesach,,,,Friesach,Austria,Hydro,Run-Of-River,13.5,47.1666667,15.3333333,Verbund Power Plant.csv
