id,country_code,company,name_bnetza,block_bnetza,name_uba,postcode,city,street,state,commissioned_original,commissioned,retrofit,shutdown,status,fuel,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,type,eeg,chp,capacity_net_bnetza,capacity_gross_uba,chp_capacity_uba,merge_comment,efficiency_data,efficiency_source,efficiency_estimate,network_node,voltage,network_operator,lat,lon,comment
BNA0669,DE,EnBW Energie Baden-Württemberg AG,Pumpspeicherkraftwerk Glems,Pumpspeicherkraftwerk Glems,,72555,Metzingen-Glems,Unterer Hof 2,Baden-Württemberg,1964,1964.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,90.0,,,,0.74,http://www.gea.de/region+reutlingen/neckar+erms/pumpspeicherkraftwerk+in+glems+lecks+per+knopfdruck+schliessbar.2714095.htm,0.8,Metzingen,110,Netze BW GmbH,48.50499,9.28692,
BNA0689,DE,Donau-Wasserkraft AG,Bittenbrunn,entfällt,,86633,Neuburg an der Donau,,Bayern,1969,1969.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,20.2,,,,,,0.8,loco Kraftwerk,20,DB Energie GmbH,48.734459,11.14382,
BNA0695,DE,VERBUND-Innkraftwerke GmbH,Neuötting,,,84524,Neuötting,Innstr. 11,Bayern,1951,1951.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,26.1,,,,,,0.8,UW Neuötting,110,Bayernwerk AG,48.24856,12.6882725,
BNA0715,DE,RWE Innogy GmbH,Lehmen,,,56332,Lehmen,,Rheinland-Pfalz,1962,1962.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,20.0,,,,,,0.8,,20,Westnetz GmbH,50.274724,7.458957000000001,
BNA0721,DE,Vattenfall Europe Generation AG,Niederwartha,PSS C,,01462,Niederwartha,Am Fährhaus 4,Sachsen,1957,1957.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,39.8,,,,0.62,http://www.lars-rohwer.de/inhalte/2/aktuelles/67892/das-pumpspeicherwerk-niederwartha-zeitgemaess-und-gewollt-/index.html,0.8,Niederwartha,110,ENSO Netz GmbH,51.09153428,13.60982895,
BNA0722,DE,Vattenfall Europe Generation AG,Niederwartha,PSS D,,01462,Niederwartha,Am Fährhaus 4,Sachsen,1957,1957.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,,,,,0.62,http://www.lars-rohwer.de/inhalte/2/aktuelles/67892/das-pumpspeicherwerk-niederwartha-zeitgemaess-und-gewollt-/index.html,0.8,Niederwartha,110,ENSO Netz GmbH,51.09153428,13.60982895,
BNA0747,DE,Innwerk AG,Nußdorf,Nußdorf,,83131,Nußdorf,Am Inn 19,Bayern,1982,1982.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,36.6,,,,,,0.8,Schaltanlage vor Ort,110,Bayernwerk AG,47.74473,12.13573,
BNA0748,DE,Innwerk AG,Oberaudorf-Ebbs,Oberaudorf-Ebbs,,83080,Oberaudorf,Untere Innauen 1,Bayern,1992,1992.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,30.0,,,,,,0.8,Schaltanlage vor Ort,110,APG/Bayernwerk AG,47.641329999999996,12.19903,
BNA0777,AT,EnBW Energie Baden-Württemberg AG,Kopswerk I ,Masch. 1 bis 3,,A-6794,Partenen,,Österreich,1968,1968.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,247.0,,,,,,0.8,Bürs,220,Transnet BW GmbH,46.96845,10.05986,
BNA0778,AT,EnBW Energie Baden-Württemberg AG,Kopswerk II ,Masch. 1 bis 3,,A-6794,Partenen,,Österreich,2008,2008.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,525.0,,,,,,0.8,Bürs,220,Transnet BW GmbH,46.96845,10.05986,
BNA0779,AT,EnBW Energie Baden-Württemberg AG,Obervermuntwerk,Masch. 1 u. 2,,A-6794,Partenen,,Österreich,1968,1968.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,29.0,,,,,,0.8,Bürs,220,Transnet BW GmbH,46.96845,10.05986,
BNA0780,AT,EnBW Energie Baden-Württemberg AG,Vermuntwerk,Masch. 1 bis 5,,A-6794,Partenen,,Österreich,1930,1930.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,158.0,,,,,,0.8,Bürs,220,Transnet BW GmbH,46.96845,10.05986,
BNA0782,DE,Rhein-Main-Donau AG,Kachlet,Kachlet,,94034,Passau,Schleusenweg 10,Bayern,1927,1927.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,53.7,,,,,,0.8,Schaltanlage vor Ort,110,Bayernwerk AG,48.579711200000006,13.408273800000002,
BNA0784,DE,Innwerk AG,Passau-Ingling,Passau-Ingling,,94036,Passau,Innstraße 121,Bayern,1965,1965.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,43.2,,,,,,0.8,Schaltanlage vor Ort,110,APG/Bayernwerk AG,48.5533054,13.433659099999998,
BNA0792,DE,VERBUND-Innkraftwerke GmbH,Perach,,,84567,Perach,Niederperach,Bayern,1977,1977.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,19.4,,,,,,0.8,UW Perach,110,Bayernwerk AG,48.0261021,12.789632000000001,
BNA0795,DE,Rhein-Main-Donau AG,Geisling,Geisling,,93102,Pfatter,,Bayern,1985,1985.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,25.0,,,,,,0.8,Schaltanlage vor Ort,20,Bayernwerk AG,48.974806,12.344002,
BNA0816,AT,TIWAG-Tiroler Wasserkraft AG,KW Kaunertal,Prutz,,A-6522,Prutz,,Österreich,1964,1964.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,392.0,,,,,,0.8,UW Prutz,220,TIWAG-Netz AG/APG bzw. Amprion,47.067783,10.665211,
BNA0825,DE,EnBW Energie Baden-Württemberg AG,Rheinkraftwerk Reckingen,Reckingen,,79790,Küssaberg,Kraftwerkstraße 24,Baden-Württemberg,1938,1938.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,19.0,,,,,,0.8,Reckingen bzw. CH,110,Netze BW GmbH,47.57136,8.33826,
BNA0835,DE,Energiedienst AG,Windpark Reußenköge VI GmbH & Co. KG,KW Rheinfelden,Rheinfelden / Rhein,79618,Rheinfelden,,Baden-Württemberg,2010,2010.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,yes,no,46.7,116.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.8,110-kV-Leitung Rheinfelden-KRS Süd,110,ED Netze GmbH,47.56990573,7.810113464,
BNA0839,DE,VERBUND-Innkraftwerke GmbH,Rosenheim,,,83101,Rohrdorf,Ahornstr. 10,Bayern,1960,1960.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,35.1,,,,,,0.8,UW Rosenheim,110,Bayernwerk AG,47.83825,12.15333,
BNA0847,DE,Uniper Kraftwerke GmbH ,Roßhaupten,Roßhaupten,,87672,Roßhaupten,Forggenseestraße 100,Bayern,1954,1954.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,45.5,,,,,,0.8,Schaltanlage vor Ort,110,LEW Verteilnetz GmbH,47.651451,10.735525,
BNA0854,DE,VERBUND-Innkraftwerke GmbH,Feldkirchen,,,83543,Rott,Oberwöhrn 100,Bayern,1970,1970.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,38.2,,,,,,0.8,UW Feldkirchen,110,Bayernwerk AG,47.96092,12.1561,
BNA0859,DE,EnBW Energie Baden-Württemberg AG,Rheinkraftwerk Ryburg-Schwörstadt ,Ryburg-Schwörstadt,Schwörstadt-Ryburg 1 bis 4 / Rhein,79603,Rheinfelden,Postfach 1370,Baden-Württemberg,1931,1931.0,1984.0,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,30.0,144.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.8,Ryburg-Schwörstadt bzw. CH,110,Netze BW GmbH,47.585377,7.832657000000001,
BNA0880,DE,RWE Innogy GmbH,Detzem,,,54340,Schleich,,Rheinland-Pfalz,1962,1962.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,24.0,,,,,,0.8,,110,Westnetz GmbH,49.810941,6.843882000000001,
BNA0882,DE,Vattenfall Europe Generation AG,Bleiloch,PSS A,,07907,Schleiz,Gräfenwarth,Thüringen,1932,1932.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,79.8,,,,,,0.8,Remptendorf,110,TEN Thüringer Energienetze GmbH,50.52438482,11.71438694,
BNA0883,DE,Vattenfall Europe Generation AG,Bleiloch,PSS B,,07907,Schleiz,Gräfenwarth,Thüringen,1932,1932.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,,,,,,,0.8,Remptendorf,110,TEN Thüringer Energienetze GmbH,50.52438482,11.71438694,
BNA0906,AT,TIWAG-Tiroler Wasserkraft AG,KW Silz,Silz,,A-6424,Silz,,Österreich,1981,1981.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,500.0,,,,,,0.8,UW Silz,220,TIWAG-Netz AG/APG/TenneT,47.269606,10.967829,
BNA0912,DE,VERBUND-Innkraftwerke GmbH,Teufelsbruck,,,83564,Soyen,Ponschabaustr. 25,Bayern,1938,1938.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,25.0,,,,,,0.8,UW Teufelsbruck,110,Bayernwerk AG,48.057359999999996,12.220930000000001,
BNA0917,AT,Innwerk AG,Schärding-Neuhaus,Schärding-Neuhaus,,A-4782,St. Florian am Inn,Badhöring 16,Österreich,1963,1963.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,48.0,,,,,,0.8,Schaltanlage vor Ort,220,APG/Bayernwerk AG,48.435619200000005,13.441502700000001,
BNA0921,DE,VERBUND-Innkraftwerke GmbH,Stammham,,,84533,Stammham,Innstufenstr. 15,Bayern,1955,1955.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,23.2,,,,,,0.8,UW Stammham,110,Bayernwerk AG,48.249320000000004,12.86469,
BNA0929,DE,Rhein-Main-Donau AG,Straubing,Straubing,,94315,Straubing,Kagerser Hauptstraße 164,Bayern,1994,1994.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,21.5,,,,,,0.8,Schaltanlage vor Ort,20,Bayernwerk AG,48.89659,12.55752,
BNA0946a,DE,GDF SUEZ Energie Deutschland AG,Kraftwerksgruppe Pfreimd,PSKW Tanzmühle,,92555,Trausnitz,Seestraße 6,Bayern,1959,1959.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,28.0,,,,0.8,http://www.gdfsuez-energysales.de/sites/default/files/upload/dokumente/2013_gsed_aktivitaetenbericht.pdf,0.8,UW Tanzmühle Schaltfeld E01,110,Bayernwerk AG,49.55226,12.28127,
BNA0946b,DE,GDF SUEZ Energie Deutschland AG,Kraftwerksgruppe Pfreimd,LWKW Tanzmühle,,92555,Trausnitz,Seestraße 6,Bayern,1959,1959.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,yes,no,3.3,,,,,,0.8,KW Tanzmühle Feld J05,20,Bayernwerk AG,49.55226,12.28127,
BNA0946c,DE,GDF SUEZ Energie Deutschland AG,Kraftwerksgruppe Pfreimd,LWKW Trausnitz,,92555,Trausnitz,Seestraße 6,Bayern,1952,1952.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,yes,no,1.8,,,,,,0.8,KW Trausnitz Feld J04;J07,20,Bayernwerk AG,49.55226,12.28127,
BNA0950,DE,VERBUND-Innkraftwerke GmbH,Töging,,,84513,Töging,Werkstr. 18,Bayern,1924,1924.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,85.3,,,,,,0.8,UW Töging,110,Bayernwerk AG,48.2518176,12.587307800000001,
BNA0953,DE,GDF SUEZ Energie Deutschland AG,Kraftwerksgruppe Pfreimd,PSKW Reisach,Reisach 1 bis 3,92555,Trausnitz,Seestraße 6,Bayern,1955,1955.0,,,operating,Hydro,Renewable energy,Hydro,,Pumped storage,,no,no,99.0,106.37,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.75,UW Reisach Schaltfeld E03-E05,110,Bayernwerk AG,49.53002,12.28481,
BNA0954,AT,EnBW Energie Baden-Württemberg AG,Lünerseewerk,Masch. 1 bis 5,,A-6774,Tschagguns,Latschauwerk,Österreich,1957,1957.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,238.0,,,,,,0.8,Bürs,220,Transnet BW GmbH,47.074251000000004,9.874652000000001,
BNA0972,DE,Stadtwerke München GmbH,Leitzach 1,1,,83620,Vagen,,Bayern,1983,1983.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,48.0,,,,,,0.8,Schaltstelle Leitzachwerk,110,SWM Infrastruktur GmbH,47.873938,11.870989999999999,
BNA0973,DE,Stadtwerke München GmbH,Leitzach 2,2,,83620,Vagen,,Bayern,1960,1960.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,44.0,,,,,,0.8,Schaltstelle Leitzachwerk,110,SWM Infrastruktur GmbH,47.873938,11.870989999999999,
BNA0974,AT,EnBW Energie Baden-Württemberg AG,Rodundwerk I,Masch. 1 bis 4,,A-6773,Vandans,,Österreich,1943,1943.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,198.0,,,,,,0.8,Bürs,220,Transnet BW GmbH,47.084666999999996,9.881155999999999,
BNA0975,AT,EnBW Energie Baden-Württemberg AG,Rodundwerk II,Masch. 1,,A-6773,Vandans,,Österreich,2012,2012.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,295.0,,,,,,0.8,Bürs,220,Transnet BW GmbH,47.084821000000005,9.874559,
BNA0978,LU,Société Electrique de l'Our S.A.,PSW Vianden,Maschine 6,,L -9401,Vianden,B.P. 2,Luxemburg,1964,1964.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,100.0,,,,,,0.8,Niederstedem,220,Amprion GmbH,49.952270899999995,6.178345597000001,
BNA0979,LU,Société Electrique de l'Our S.A.,PSW Vianden,Maschine 7,,L -9401,Vianden,B.P. 2,Luxemburg,1964,1964.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,100.0,,,,,,0.8,Niederstedem,220,Amprion GmbH,49.95201888,6.179156254,
BNA0980,LU,Société Electrique de l'Our S.A.,PSW Vianden,Maschine 8,,L -9401,Vianden,B.P. 2,Luxemburg,1963,1963.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,100.0,,,,,,0.8,Niederstedem,220,Amprion GmbH,49.95207199,6.178963317000001,
BNA0981,LU,Société Electrique de l'Our S.A.,PSW Vianden,Maschine 9,,L -9401,Vianden,B.P. 2,Luxemburg,1964,1964.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,100.0,,,,,,0.8,Niederstedem,220,Amprion GmbH,49.95213789,6.1787590329999995,
BNA0982,LU,Société Electrique de l'Our S.A.,PSW Vianden,Maschine 1,,L -9401,Vianden,B.P. 2,Luxemburg,1962,1962.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,100.0,,,,,,0.8,Bauler,220,Amprion GmbH,49.95223166,6.178480975,
BNA0983,LU,Société Electrique de l'Our S.A.,PSW Vianden,Maschine 2,,L -9401,Vianden,B.P. 2,Luxemburg,1962,1962.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,100.0,,,,,,0.8,Bauler,220,Amprion GmbH,49.95195168,6.179282718,
BNA0984,LU,Société Electrique de l'Our S.A.,PSW Vianden,Maschine 3,,L -9401,Vianden,B.P. 2,Luxemburg,1963,1963.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,100.0,,,,,,0.8,Bauler,220,Amprion GmbH,49.95265484,6.1777416270000005,
BNA0985,LU,Société Electrique de l'Our S.A.,PSW Vianden,Maschine 4,,L -9401,Vianden,B.P. 2,Luxemburg,1963,1963.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,100.0,,,,,,0.8,Bauler,220,Amprion GmbH,49.95217851,6.178605006000001,
BNA0986,LU,Société Electrique de l'Our S.A.,PSW Vianden,Maschine 5,,L -9401,Vianden,B.P. 2,Luxemburg,1963,1963.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,100.0,,,,,,0.8,Niederstedem,220,Amprion GmbH,49.9522975,6.178249127999999,
BNA0987,LU,Société Electrique de l'Our S.A.,PSW Vianden,Maschine 10,,L -9401,Vianden,B.P. 2,Luxemburg,1975,1975.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,196.0,,,,,,0.8,Niederstedem,220,Amprion GmbH,49.95209356,6.178855501,
BNA0996,DE,Donau-Wasserkraft AG,Vohburg,entfällt,,85088,Vohburg,,Bayern,1992,1992.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,23.3,,,,,,0.8,loco Kraftwerk,20,DB Energie GmbH,48.778103,11.601189999999999,
BNA1003,DE,Schluchseewerk Aktiengesellschaft,Kraftwerk Waldshut,Waldshut,Waldshut 1 bis 4,79761,Waldshut-Tiengen,Kraftwerkstraße 13,Baden-Württemberg,1951,1951.0,,,operating,Hydro,Renewable energy,Hydro,,Pumped storage,,no,no,150.0,176.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.75,Gurtweil,110,Netze BW GmbH,47.61777,8.1926,
BNA1008,DE,Stadtwerke München GmbH,Uppenborn 1,1,,85368,Wang,,Bayern,1930,1930.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,25.0,,,,,,0.8,Schaltstelle Leitzachwerk,110,SWM Infrastruktur GmbH,48.473473999999996,11.95481,
BNA1013,DE,VERBUND-Innkraftwerke GmbH,Wasserburg,,,83512,Wasserburg,Innwerkstr. 15,Bayern,1938,1938.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,24.1,,,,,,0.8,UW Wasserburg,110,Bayernwerk AG,48.05699,12.22074,
BNA1019,DE,Schluchseewerk Aktiengesellschaft,Wehr,Wehr,"Wehr 1, Wehr 2, Wehr 3, Wehr 4",79664,Wehr,Todtmooserstr. 150,Baden-Württemberg,1975,1975.0,,,operating,Hydro,Renewable energy,Hydro,,Pumped storage,,no,no,910.0,992.0,,List matching type: Multiple UBA capacities aggregated to single BNetzA power plant,,,0.75,Kühmoos,380,Amprion/Transnet BW,47.64529898,7.91819945,
BNA1031,DE,Vattenfall Europe Generation AG,Wendefurth,PSS A,,38889,Wendefurth,Hangstraße,Sachsen-Anhalt,1967,1967.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,79.7,,,,0.73,http://www.stromtip.de/rubrik2/20223/Reportage-Pumpspeicherwerke-sollen-ein-Eckpfeiler-der-Energiewende-werden.html,0.8,Hüttenrode,110,HSN Magdeburg GmbH,51.74223,10.91879,
BNA1032,DE,Vattenfall Europe Generation AG,Wendefurth,PSS B,,38889,Wendefurth,Hangstraße,Sachsen-Anhalt,1968,1968.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,,,,,0.73,http://www.stromtip.de/rubrik2/20223/Reportage-Pumpspeicherwerke-sollen-ein-Eckpfeiler-der-Energiewende-werden.html,0.8,Hüttenrode,110,HSN Magdeburg GmbH,51.74223,10.91879,
BNA1066,DE,RWE Innogy GmbH,Wintrich,,,54487,Wintrich,,Rheinland-Pfalz,1965,1965.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,20.0,,,,,,0.8,,20,Westnetz GmbH,49.879784,6.948761999999999,
BNA1071,DE,Schluchseewerk Aktiengesellschaft,Witznau,Witznau,Witznau 1 bis 4,79777,Witznau,Schwarzatalstr.5,Baden-Württemberg,1943,1943.0,,,operating,Hydro,Renewable energy,Hydro,,Pumped storage,,no,no,220.0,240.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.75,Tiengen / Gurtweil,110,Amprion/Transnet BW,47.687909999999995,8.25159,
BNA1098,DE,swb Erzeugung GmbH & Co. KG,Weserkraftwerk Bremen,WKB,,28207,Bremen (Hastedt),,Bremen,2012,2012.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,yes,,9.9,,,,,,0.8,,,Wesernetz Bremen GmbH,53.061133999999996,8.864937,
BNA1102,DE,Lister- und Lennekraftwerke GmbH,Bigge,,,57439,Attendorn,,Nordrhein-Westfalen,1965,1965.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,15.0,,,,,,0.8,Biggekraftwerk,10,BIGGE ENERGIE GmbH & Co. KG,51.093173,7.8627199999999995,
BNA1118,DE,Uniper Kraftwerke GmbH ,Dessau,Dessau,,86977,Burggen,Dessau,Bayern,1967,1967.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,10.3,,,,,,0.8,Schaltanlage vor Ort,,Bayernwerk AG,47.739292,10.825702,
BNA1126,DE,EnBW Energie Baden-Württemberg AG,Dettingen,Dettingen,,88451,Dettingen,,Baden-Württemberg,1927,1927.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,11.0,,,,,,0.8,,,Netze BW GmbH,48.527536,9.3488325,
BNA1129,DE,Uniper Kraftwerke GmbH ,Dingolfing,Dingolfing,,84130,Dingolfing,Bayernwerkstraße 55,Bayern,1957,1957.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,15.0,,,,,,0.8,Schaltanlage vor Ort,,Bayernwerk AG,48.63404,12.48369,
BNA1134,DE,Uniper Kraftwerke GmbH ,Eitting,Eitting,,85462,Eitting,Am Moosrain 10,Bayern,1925,1925.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,26.0,,,,,,0.8,Schaltanlage vor Ort,,Bayernwerk AG/DB Energie GmbH,48.358590500000005,11.882192100000001,
BNA1135,DE,RWE Innogy GmbH,Fankel,,,56821,Ellenz-Poltersdorf,,Rheinland-Pfalz,1963,1963.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,16.4,,,,,,0.8,,20,Westnetz GmbH,50.123917999999996,7.225915,
BNA1136,DE,Rhein-Main-Donau AG,Ellgau,,,86679,Ellgau,,Bayern,1952,1952.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,9.7,,,,,,0.8,UW Ellgau,110,LEW Verteilnetz GmbH,48.596746,10.8789,
BNA1137,DE,RWE Innogy GmbH,Enkirch,,,56850,Enkirch,,Rheinland-Pfalz,1966,1966.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,18.4,,,,,,0.8,,20,Westnetz GmbH,49.97667,7.127777,
BNA1140,DE,Uniper Kraftwerke GmbH ,Altheim,Altheim,,84051,Essenbach,Kraftwerkstraße 22,Bayern,1951,1951.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,17.8,,,,,,0.8,Schaltanlage vor Ort,110,Bayernwerk AG,51.536513,14.382898,
BNA1143,DE,RWE Innogy GmbH,Serrig,,,54450,Freudenburg,,Rheinland-Pfalz,1985,1985.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,12.1,,,,,,0.8,,20,Westnetz GmbH,49.566953999999996,6.592347999999999,
BNA1152,DE,RWE Innogy GmbH,Schwammenauel,,,52396,Heimbach,,Nordrhein-Westfalen,1938,1938.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,14.0,,,,,,0.8,,20,Westnetz GmbH,50.628507,6.479111,
BNA1153,DE,RWE Innogy GmbH,Heimbach,,,52396,Heimbach,,Nordrhein-Westfalen,1905,1905.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,16.0,,,,,,0.8,,20,Westnetz GmbH,50.628568,6.451776000000001,
BNA1157,DE,Mittlere Donau Kraftwerke AG,Höchstädt,,,89420,Höchstädt,,Bayern,1982,1982.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,10.0,,,,,,0.8,KW Höchstädt,20,LEW Verteilnetz GmbH,48.603156,10.582724,
BNA1160,DE,Donau-Wasserkraft AG,Ingolstadt,entfällt,,85049,Ingolstadt,,Bayern,1971,1971.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,19.8,,,,,,0.8,loco Kraftwerk,20,DB Energie GmbH,48.750316999999995,11.412153,
BNA1169,DE,Uniper Kraftwerke GmbH ,Kaufering,Kaufering,,86916,Kaufering,Lechfeldwiesen,Bayern,1975,1975.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,16.7,,,,,,0.8,Schaltanlage vor Ort,,Bayernwerk AG,48.084026,10.864936,
BNA1175,DE,EnBW Energie Baden-Württemberg AG,Unteropfingen,Unteropfingen,,88457,Kirchdorf,Kraftwerkstraße 4,Baden-Württemberg,1924/1959,1959.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,14.2,,,,,,0.8,,,Netze BW GmbH,48.0612649,10.1284379,
BNA1181,DE,RWE Innogy GmbH,Koblenz,,,56073,Koblenz,,Rheinland-Pfalz,1951,1951.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,16.0,,,,,,0.8,,,KEVAG Verteilnetz GmbH,50.365854999999996,7.58171,
BNA1189,DE,Obere Donau Kraftwerke AG,Faimingen,entfällt,,89415,Lauingen,,Bayern,1965,1965.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,,10.1,,,,,,0.8,loco Kraftwerk,20,Netze BW GmbH,48.558394,10.411764,
BNA1191,DE,Uniper Kraftwerke GmbH ,Urspring,Urspring,,86983,Lechbruck,Via Claudia,Bayern,1966,1966.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,10.1,,,,,,0.8,Schaltanlage vor Ort,,Bayernwerk AG,47.71598,10.825785,
BNA1192,DE,Uniper Kraftwerke GmbH ,Prem,Prem,,86983,Lechbruck,Am Premer Lechsee,Bayern,1971,1971.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,19.2,,,,,,0.8,Schaltanlage vor Ort,,Bayernwerk AG,47.692726,10.797592,
BNA1209,DE,Bayerische Elektrizitätswerke GmbH,Meitingen,,,86405,Meitingen,,Bayern,1922,1922.0,,,operating,Hydro,Renewable energy,Hydro,,Run-of-river,,no,no,11.3,,,,,,0.8,UW Meitingen,110,LEW Verteilnetz GmbH,48.546994,10.86507,
